order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
O01724,C0053,P063,2023-11-06 02:05:27,1,4920.71,4920.71,微信,已完成
O01724,C0053,P021,2023-11-06 02:05:27,2,4254.57,8509.14,微信,已完成
O01724,C0053,P039,2023-11-06 02:05:27,1,1201.59,1201.59,银行卡,退款中
O01724,C0053,P030,2023-11-06 02:05:27,3,3258.36,9775.08,支付宝,已完成
O01724,C0053,P099,2023-11-06 02:05:27,3,2307.19,6921.57,支付宝,已完成
O01725,C0127,P096,2023-07-31 14:59:23,1,1308.83,1308.83,微信,已取消
O01726,C0417,P052,2024-05-23 23:13:45,1,798.19,798.19,支付宝,已完成
O01726,C0417,P095,2024-05-23 23:13:45,2,3944.35,7888.7,支付宝,已完成
O01726,C0417,P011,2024-05-23 23:13:45,1,4817.34,4817.34,支付宝,已完成
O01726,C0417,P010,2024-05-23 23:13:45,3,118.9,356.7,微信,已完成
O01727,C0370,P002,2023-01-16 15:42:04,3,4532.21,13596.63,微信,已完成
O01727,C0370,P070,2023-01-16 15:42:04,3,945.19,2835.57,支付宝,已完成
O01727,C0370,P020,2023-01-16 15:42:04,1,1134.33,1134.33,微信,已完成
O01727,C0370,P095,2023-01-16 15:42:04,3,3944.35,11833.05,微信,已完成
O01728,C0406,P078,2023-05-31 21:43:03,2,512.18,1024.36,银行卡,已完成
O01728,C0406,P042,2023-05-31 21:43:03,2,2325.02,4650.04,支付宝,已完成
O01728,C0406,P066,2023-05-31 21:43:03,3,819.54,2458.62,支付宝,已完成
O01728,C0406,P003,2023-05-31 21:43:03,2,1367.03,2734.06,微信,已完成
O01729,C0141,P013,2023-06-07 09:58:51,2,2099.78,4199.56,支付宝,已完成
O01729,C0141,P084,2023-06-07 09:58:51,3,3174.37,9523.11,支付宝,已完成
O01729,C0141,P061,2023-06-07 09:58:51,2,4019.98,8039.96,微信,已完成
O01729,C0141,P038,2023-06-07 09:58:51,2,4399.11,8798.22,微信,已完成
O01730,C0048,P072,2023-11-12 14:33:12,2,3554.11,7108.22,支付宝,已完成
O01730,C0048,P062,2023-11-12 14:33:12,2,4835.96,9671.92,微信,已取消
O01731,C0465,P032,2024-01-29 11:35:14,2,4033.95,8067.9,微信,已完成
O01731,C0465,P003,2024-01-29 11:35:14,2,1367.03,2734.06,微信,已完成
O01731,C0465,P094,2024-01-29 11:35:14,2,4357.31,8714.62,微信,已完成
O01731,C0465,P048,2024-01-29 11:35:14,3,1442.82,4328.46,微信,已完成
O01731,C0465,P092,2024-01-29 11:35:14,1,175.61,175.61,微信,已完成
O01732,C0232,P004,2024-03-24 20:27:15,2,2254.2,4508.4,支付宝,已完成
O01732,C0232,P099,2024-03-24 20:27:15,1,2307.19,2307.19,花呗,已完成
O01733,C0229,P073,2024-01-06 08:18:50,1,2361.13,2361.13,微信,已完成
O01733,C0229,P083,2024-01-06 08:18:50,2,2361.72,4723.44,银行卡,已完成
O01733,C0229,P043,2024-01-06 08:18:50,1,2698.12,2698.12,支付宝,已取消
O01734,C0415,P072,2023-03-16 02:10:49,1,3554.11,3554.11,支付宝,已完成
O01735,C0107,P032,2024-04-05 21:57:19,1,4033.95,4033.95,微信,已完成
O01735,C0107,P019,2024-04-05 21:57:19,2,579.34,1158.68,支付宝,已完成
O01735,C0107,P079,2024-04-05 21:57:19,2,718.44,1436.88,微信,已完成
O01735,C0107,P067,2024-04-05 21:57:19,3,2803.18,8409.54,支付宝,已完成
O01736,C0430,P030,2024-08-13 18:16:07,1,3258.36,3258.36,支付宝,已完成
O01736,C0430,P099,2024-08-13 18:16:07,2,2307.19,4614.38,微信,已完成
O01736,C0430,P033,2024-08-13 18:16:07,2,269.26,538.52,微信,已完成
O01736,C0430,P040,2024-08-13 18:16:07,3,4925.1,14775.3,花呗,已取消
O01736,C0430,P044,2024-08-13 18:16:07,1,536.31,536.31,微信,已取消
O01737,C0019,P073,2024-06-19 03:50:46,3,2361.13,7083.39,银行卡,已完成
O01737,C0019,P053,2024-06-19 03:50:46,1,3968.37,3968.37,微信,已完成
O01737,C0019,P035,2024-06-19 03:50:46,3,831.88,2495.64,支付宝,已完成
O01738,C0108,P063,2024-09-09 06:12:11,3,4920.71,14762.13,微信,已完成
O01738,C0108,P064,2024-09-09 06:12:11,2,3177.01,6354.02,支付宝,已完成
O01738,C0108,P084,2024-09-09 06:12:11,1,3174.37,3174.37,支付宝,已完成
O01738,C0108,P042,2024-09-09 06:12:11,2,2325.02,4650.04,花呗,已完成
O01738,C0108,P091,2024-09-09 06:12:11,2,1533.5,3067.0,微信,已完成
O01739,C0264,P095,2024-10-28 22:27:01,3,3944.35,11833.05,微信,已完成
O01739,C0264,P011,2024-10-28 22:27:01,1,4817.34,4817.34,银行卡,已完成
O01739,C0264,P055,2024-10-28 22:27:01,3,1391.75,4175.25,支付宝,已完成
O01739,C0264,P010,2024-10-28 22:27:01,2,118.9,237.8,支付宝,已完成
O01739,C0264,P017,2024-10-28 22:27:01,1,2325.02,2325.02,支付宝,已完成
O01740,C0083,P016,2024-08-04 02:30:13,1,998.51,998.51,支付宝,已完成
O01740,C0083,P026,2024-08-04 02:30:13,2,2296.92,4593.84,微信,已完成
O01740,C0083,P015,2024-08-04 02:30:13,1,1290.09,1290.09,支付宝,已取消
O01740,C0083,P055,2024-08-04 02:30:13,2,1391.75,2783.5,支付宝,已完成
O01740,C0083,P022,2024-08-04 02:30:13,3,2621.72,7865.16,支付宝,已完成
O01741,C0412,P018,2024-01-14 09:56:34,3,3046.55,9139.65,微信,已完成
O01741,C0412,P071,2024-01-14 09:56:34,2,4097.13,8194.26,银行卡,已完成
O01741,C0412,P052,2024-01-14 09:56:34,1,798.19,798.19,微信,已取消
O01741,C0412,P038,2024-01-14 09:56:34,1,4399.11,4399.11,支付宝,已完成
O01741,C0412,P056,2024-01-14 09:56:34,2,712.15,1424.3,微信,已完成
O01742,C0369,P042,2024-02-10 19:44:06,3,2325.02,6975.06,支付宝,已完成
O01742,C0369,P048,2024-02-10 19:44:06,3,1442.82,4328.46,微信,已完成
O01742,C0369,P084,2024-02-10 19:44:06,1,3174.37,3174.37,支付宝,已取消
O01743,C0073,P088,2024-02-11 10:06:36,1,1143.63,1143.63,银行卡,已完成
O01743,C0073,P079,2024-02-11 10:06:36,3,718.44,2155.32,微信,已取消
O01743,C0073,P048,2024-02-11 10:06:36,3,1442.82,4328.46,支付宝,已完成
O01744,C0310,P060,2024-01-02 16:46:08,1,426.49,426.49,微信,已完成
O01744,C0310,P043,2024-01-02 16:46:08,3,2698.12,8094.36,支付宝,退款中
O01744,C0310,P093,2024-01-02 16:46:08,1,3269.28,3269.28,微信,已完成
O01745,C0085,P061,2024-07-09 10:05:02,1,4019.98,4019.98,支付宝,已完成
O01745,C0085,P041,2024-07-09 10:05:02,2,145.57,291.14,银行卡,退款中
O01745,C0085,P023,2024-07-09 10:05:02,1,4302.1,4302.1,微信,退款中
O01745,C0085,P061,2024-07-09 10:05:02,1,4019.98,4019.98,银行卡,已完成
O01745,C0085,P001,2024-07-09 10:05:02,2,1315.91,2631.82,微信,已完成
O01746,C0360,P089,2023-06-04 18:37:04,1,1403.59,1403.59,微信,已完成
O01746,C0360,P069,2023-06-04 18:37:04,2,406.24,812.48,微信,已完成
O01747,C0170,P080,2023-02-17 11:07:54,2,2257.25,4514.5,银行卡,已完成
O01748,C0305,P045,2023-02-21 20:43:13,3,4112.29,12336.87,支付宝,已完成
O01748,C0305,P072,2023-02-21 20:43:13,1,3554.11,3554.11,微信,已完成
O01749,C0177,P025,2024-12-21 16:55:39,2,2722.26,5444.52,支付宝,已完成
O01750,C0146,P094,2024-03-29 23:16:49,2,4357.31,8714.62,支付宝,已完成
O01750,C0146,P048,2024-03-29 23:16:49,3,1442.82,4328.46,支付宝,已完成
O01750,C0146,P099,2024-03-29 23:16:49,2,2307.19,4614.38,银行卡,退款中
O01750,C0146,P033,2024-03-29 23:16:49,3,269.26,807.78,微信,已完成
O01751,C0278,P076,2023-03-02 04:15:34,1,1682.69,1682.69,支付宝,已完成
O01751,C0278,P014,2023-03-02 04:15:34,3,3656.8,10970.4,支付宝,已完成
O01752,C0111,P034,2023-05-19 12:13:25,3,1014.81,3044.43,花呗,已完成
O01752,C0111,P014,2023-05-19 12:13:25,1,3656.8,3656.8,银行卡,已完成
O01752,C0111,P067,2023-05-19 12:13:25,3,2803.18,8409.54,支付宝,已完成
O01753,C0331,P074,2023-09-14 10:37:55,3,2301.73,6905.19,支付宝,已完成
O01753,C0331,P078,2023-09-14 10:37:55,2,512.18,1024.36,支付宝,已完成
O01753,C0331,P095,2023-09-14 10:37:55,3,3944.35,11833.05,支付宝,已完成
O01753,C0331,P086,2023-09-14 10:37:55,2,3434.77,6869.54,花呗,已完成
O01754,C0108,P030,2023-01-03 01:47:13,1,3258.36,3258.36,支付宝,已完成
O01754,C0108,P012,2023-01-03 01:47:13,3,4684.74,14054.22,银行卡,已完成
O01755,C0076,P061,2023-05-09 00:26:14,1,4019.98,4019.98,微信,已完成
O01755,C0076,P042,2023-05-09 00:26:14,1,2325.02,2325.02,微信,已完成
O01756,C0459,P066,2023-04-17 09:23:51,2,819.54,1639.08,花呗,已取消
O01757,C0218,P039,2023-09-12 01:23:15,3,1201.59,3604.77,支付宝,已完成
O01757,C0218,P098,2023-09-12 01:23:15,1,563.84,563.84,支付宝,已完成
O01757,C0218,P031,2023-09-12 01:23:15,3,320.74,962.22,银行卡,已完成
O01757,C0218,P051,2023-09-12 01:23:15,2,4576.3,9152.6,支付宝,已完成
O01758,C0397,P061,2024-07-02 13:21:12,2,4019.98,8039.96,银行卡,已完成
O01758,C0397,P040,2024-07-02 13:21:12,3,4925.1,14775.3,微信,已完成
O01758,C0397,P041,2024-07-02 13:21:12,3,145.57,436.71,支付宝,退款中
O01758,C0397,P011,2024-07-02 13:21:12,3,4817.34,14452.02,微信,已完成
O01759,C0432,P082,2023-05-10 00:37:56,2,1768.35,3536.7,微信,已完成
O01759,C0432,P092,2023-05-10 00:37:56,1,175.61,175.61,支付宝,已完成
O01760,C0431,P057,2024-03-11 08:12:49,2,929.28,1858.56,微信,已完成
O01760,C0431,P089,2024-03-11 08:12:49,2,1403.59,2807.18,微信,已取消
O01760,C0431,P088,2024-03-11 08:12:49,1,1143.63,1143.63,支付宝,已完成
O01760,C0431,P072,2024-03-11 08:12:49,2,3554.11,7108.22,花呗,已完成
O01761,C0334,P004,2023-05-19 06:23:30,2,2254.2,4508.4,微信,已完成
O01761,C0334,P060,2023-05-19 06:23:30,3,426.49,1279.47,微信,已完成
O01761,C0334,P045,2023-05-19 06:23:30,3,4112.29,12336.87,银行卡,已完成
O01762,C0218,P072,2024-04-24 05:13:57,1,3554.11,3554.11,微信,已完成
O01762,C0218,P049,2024-04-24 05:13:57,2,2892.19,5784.38,支付宝,已完成
O01763,C0092,P057,2023-06-02 02:38:57,2,929.28,1858.56,支付宝,已完成
O01764,C0270,P076,2023-01-05 08:39:45,2,1682.69,3365.38,花呗,已完成
O01764,C0270,P043,2023-01-05 08:39:45,1,2698.12,2698.12,微信,已完成
O01765,C0467,P033,2024-12-12 07:52:54,3,269.26,807.78,支付宝,退款中
O01765,C0467,P002,2024-12-12 07:52:54,3,4532.21,13596.63,支付宝,已完成
O01765,C0467,P035,2024-12-12 07:52:54,1,831.88,831.88,微信,已取消
O01766,C0332,P062,2024-05-13 09:40:17,2,4835.96,9671.92,银行卡,已完成
O01766,C0332,P006,2024-05-13 09:40:17,3,177.73,533.19,银行卡,已完成
O01766,C0332,P091,2024-05-13 09:40:17,2,1533.5,3067.0,支付宝,已完成
O01767,C0141,P004,2024-03-20 10:13:31,3,2254.2,6762.6,银行卡,已完成
O01768,C0475,P081,2024-04-16 21:28:59,2,3259.23,6518.46,微信,已完成
O01768,C0475,P063,2024-04-16 21:28:59,1,4920.71,4920.71,银行卡,已取消
O01768,C0475,P061,2024-04-16 21:28:59,3,4019.98,12059.94,微信,退款中
O01768,C0475,P083,2024-04-16 21:28:59,3,2361.72,7085.16,花呗,已完成
O01769,C0414,P048,2023-01-30 15:58:48,1,1442.82,1442.82,银行卡,已完成
O01770,C0314,P095,2024-07-02 02:04:30,1,3944.35,3944.35,支付宝,已完成
O01770,C0314,P017,2024-07-02 02:04:30,1,2325.02,2325.02,支付宝,已完成
O01771,C0215,P057,2023-02-13 12:48:37,3,929.28,2787.84,银行卡,已完成
O01772,C0364,P013,2023-09-02 01:47:38,3,2099.78,6299.34,微信,已取消
O01773,C0143,P079,2024-05-23 20:02:47,3,718.44,2155.32,微信,已完成
O01773,C0143,P003,2024-05-23 20:02:47,2,1367.03,2734.06,微信,已完成
O01774,C0429,P091,2024-11-28 07:01:14,1,1533.5,1533.5,微信,已完成
O01774,C0429,P076,2024-11-28 07:01:14,3,1682.69,5048.07,微信,已完成
O01774,C0429,P047,2024-11-28 07:01:14,3,1026.79,3080.37,微信,已完成
O01775,C0008,P086,2023-11-20 09:51:43,3,3434.77,10304.31,微信,已完成
O01775,C0008,P008,2023-11-20 09:51:43,1,2666.78,2666.78,微信,已完成
O01775,C0008,P025,2023-11-20 09:51:43,3,2722.26,8166.78,支付宝,已完成
O01775,C0008,P019,2023-11-20 09:51:43,3,579.34,1738.02,支付宝,已完成
O01776,C0137,P057,2023-05-15 01:13:18,1,929.28,929.28,支付宝,已完成
O01777,C0142,P089,2023-06-04 07:43:37,3,1403.59,4210.77,支付宝,已完成
O01777,C0142,P053,2023-06-04 07:43:37,1,3968.37,3968.37,微信,已完成
O01777,C0142,P082,2023-06-04 07:43:37,3,1768.35,5305.05,银行卡,已完成
O01777,C0142,P001,2023-06-04 07:43:37,2,1315.91,2631.82,微信,已完成
O01777,C0142,P036,2023-06-04 07:43:37,3,3786.19,11358.57,微信,已完成
O01778,C0180,P060,2023-09-23 05:08:08,3,426.49,1279.47,微信,已完成
O01779,C0429,P060,2024-03-15 18:31:59,1,426.49,426.49,花呗,已取消
O01780,C0060,P094,2023-05-22 18:03:52,1,4357.31,4357.31,支付宝,退款中
O01781,C0096,P081,2024-04-04 03:48:26,1,3259.23,3259.23,支付宝,已完成
O01781,C0096,P099,2024-04-04 03:48:26,1,2307.19,2307.19,银行卡,已完成
O01781,C0096,P002,2024-04-04 03:48:26,1,4532.21,4532.21,支付宝,已完成
O01782,C0327,P011,2023-12-24 13:31:45,3,4817.34,14452.02,微信,已完成
O01782,C0327,P032,2023-12-24 13:31:45,2,4033.95,8067.9,微信,已完成
O01782,C0327,P088,2023-12-24 13:31:45,3,1143.63,3430.89,微信,已取消
O01783,C0483,P097,2024-08-03 12:42:10,3,3356.95,10070.85,银行卡,已完成
O01783,C0483,P017,2024-08-03 12:42:10,2,2325.02,4650.04,花呗,已完成
O01784,C0028,P037,2024-07-02 07:11:24,1,1032.36,1032.36,支付宝,已完成
O01784,C0028,P036,2024-07-02 07:11:24,1,3786.19,3786.19,支付宝,已完成
O01784,C0028,P073,2024-07-02 07:11:24,2,2361.13,4722.26,支付宝,已完成
O01784,C0028,P053,2024-07-02 07:11:24,1,3968.37,3968.37,支付宝,已取消
O01785,C0428,P026,2023-07-31 21:20:59,1,2296.92,2296.92,支付宝,已取消
O01785,C0428,P038,2023-07-31 21:20:59,2,4399.11,8798.22,花呗,已完成
O01786,C0358,P012,2023-07-25 11:28:44,2,4684.74,9369.48,微信,已完成
O01786,C0358,P046,2023-07-25 11:28:44,3,3880.3,11640.9,花呗,已完成
O01786,C0358,P047,2023-07-25 11:28:44,2,1026.79,2053.58,支付宝,已完成
O01786,C0358,P099,2023-07-25 11:28:44,3,2307.19,6921.57,支付宝,已取消
O01787,C0268,P081,2024-10-06 07:00:07,3,3259.23,9777.69,微信,已取消
O01787,C0268,P022,2024-10-06 07:00:07,1,2621.72,2621.72,支付宝,已完成
O01787,C0268,P075,2024-10-06 07:00:07,2,2476.12,4952.24,花呗,已完成
O01787,C0268,P020,2024-10-06 07:00:07,3,1134.33,3402.99,花呗,已完成
O01788,C0292,P056,2024-06-29 09:43:23,2,712.15,1424.3,支付宝,已完成
O01788,C0292,P083,2024-06-29 09:43:23,3,2361.72,7085.16,花呗,退款中
O01789,C0408,P044,2023-06-11 03:05:29,3,536.31,1608.93,支付宝,已完成
O01789,C0408,P065,2023-06-11 03:05:29,3,4410.82,13232.46,微信,已完成
O01789,C0408,P096,2023-06-11 03:05:29,2,1308.83,2617.66,微信,已完成
O01790,C0047,P027,2024-08-23 17:23:19,2,837.21,1674.42,花呗,已完成
O01790,C0047,P028,2024-08-23 17:23:19,2,4251.38,8502.76,银行卡,已完成
O01790,C0047,P034,2024-08-23 17:23:19,1,1014.81,1014.81,微信,退款中
O01790,C0047,P015,2024-08-23 17:23:19,3,1290.09,3870.27,微信,已取消
O01790,C0047,P085,2024-08-23 17:23:19,3,3384.13,10152.39,花呗,已完成
O01791,C0096,P060,2023-04-19 14:20:44,3,426.49,1279.47,微信,已完成
O01791,C0096,P042,2023-04-19 14:20:44,2,2325.02,4650.04,支付宝,已完成
O01791,C0096,P073,2023-04-19 14:20:44,2,2361.13,4722.26,支付宝,已完成
O01791,C0096,P085,2023-04-19 14:20:44,3,3384.13,10152.39,支付宝,已完成
O01792,C0462,P090,2023-09-08 09:27:01,1,3473.81,3473.81,微信,已完成
O01793,C0323,P002,2024-11-06 05:28:08,1,4532.21,4532.21,支付宝,已完成
O01793,C0323,P054,2024-11-06 05:28:08,2,4287.32,8574.64,微信,已完成
O01793,C0323,P043,2024-11-06 05:28:08,2,2698.12,5396.24,微信,已完成
O01794,C0332,P046,2023-05-26 08:00:41,2,3880.3,7760.6,微信,已完成
O01795,C0084,P024,2024-02-29 16:40:57,1,347.67,347.67,花呗,已完成
O01795,C0084,P057,2024-02-29 16:40:57,3,929.28,2787.84,微信,已完成
O01795,C0084,P059,2024-02-29 16:40:57,3,2207.21,6621.63,支付宝,已完成
O01795,C0084,P074,2024-02-29 16:40:57,3,2301.73,6905.19,花呗,已完成
O01796,C0223,P032,2024-01-03 20:01:23,2,4033.95,8067.9,花呗,已完成
O01796,C0223,P093,2024-01-03 20:01:23,2,3269.28,6538.56,花呗,已完成
O01796,C0223,P077,2024-01-03 20:01:23,2,3562.95,7125.9,支付宝,已完成
O01796,C0223,P062,2024-01-03 20:01:23,3,4835.96,14507.88,支付宝,已完成
O01797,C0206,P030,2023-02-01 04:03:29,3,3258.36,9775.08,银行卡,已完成
O01797,C0206,P014,2023-02-01 04:03:29,2,3656.8,7313.6,银行卡,已完成
O01797,C0206,P055,2023-02-01 04:03:29,2,1391.75,2783.5,支付宝,退款中
O01798,C0489,P076,2023-11-08 06:31:25,1,1682.69,1682.69,支付宝,已完成
O01798,C0489,P021,2023-11-08 06:31:25,3,4254.57,12763.71,微信,已完成
O01798,C0489,P022,2023-11-08 06:31:25,2,2621.72,5243.44,花呗,已完成
O01798,C0489,P077,2023-11-08 06:31:25,3,3562.95,10688.85,微信,已取消
O01798,C0489,P068,2023-11-08 06:31:25,1,3599.57,3599.57,支付宝,已完成
O01799,C0488,P018,2024-08-06 23:30:05,1,3046.55,3046.55,花呗,已完成
O01799,C0488,P085,2024-08-06 23:30:05,2,3384.13,6768.26,银行卡,已完成
O01799,C0488,P007,2024-08-06 23:30:05,1,4533.12,4533.12,银行卡,已取消
O01799,C0488,P040,2024-08-06 23:30:05,1,4925.1,4925.1,支付宝,已完成
O01799,C0488,P045,2024-08-06 23:30:05,2,4112.29,8224.58,微信,已完成
O01800,C0203,P001,2023-12-24 17:58:39,3,1315.91,3947.73,支付宝,已完成
O01800,C0203,P019,2023-12-24 17:58:39,1,579.34,579.34,支付宝,退款中
O01801,C0453,P040,2023-08-23 00:18:35,1,4925.1,4925.1,微信,已完成
O01801,C0453,P024,2023-08-23 00:18:35,1,347.67,347.67,支付宝,已完成
O01802,C0440,P012,2023-12-06 01:51:39,3,4684.74,14054.22,支付宝,已完成
O01802,C0440,P032,2023-12-06 01:51:39,1,4033.95,4033.95,花呗,退款中
O01803,C0351,P100,2024-10-18 20:24:05,2,2737.77,5475.54,支付宝,已完成
O01803,C0351,P001,2024-10-18 20:24:05,2,1315.91,2631.82,支付宝,已完成
O01803,C0351,P021,2024-10-18 20:24:05,2,4254.57,8509.14,支付宝,已完成
O01803,C0351,P013,2024-10-18 20:24:05,2,2099.78,4199.56,支付宝,已完成
O01803,C0351,P071,2024-10-18 20:24:05,3,4097.13,12291.39,微信,已完成
O01804,C0202,P061,2024-12-10 00:26:28,3,4019.98,12059.94,支付宝,已取消
O01804,C0202,P049,2024-12-10 00:26:28,2,2892.19,5784.38,花呗,已完成
O01805,C0362,P013,2024-08-15 16:23:52,2,2099.78,4199.56,支付宝,已完成
O01805,C0362,P017,2024-08-15 16:23:52,2,2325.02,4650.04,支付宝,已完成
O01806,C0391,P099,2023-11-07 14:22:11,2,2307.19,4614.38,微信,已完成
O01806,C0391,P037,2023-11-07 14:22:11,3,1032.36,3097.08,支付宝,已完成
O01807,C0374,P051,2024-04-08 15:44:49,3,4576.3,13728.9,花呗,已完成
O01807,C0374,P010,2024-04-08 15:44:49,2,118.9,237.8,微信,已完成
O01807,C0374,P063,2024-04-08 15:44:49,3,4920.71,14762.13,支付宝,已完成
O01807,C0374,P095,2024-04-08 15:44:49,3,3944.35,11833.05,支付宝,已完成
O01808,C0014,P078,2024-11-18 20:33:33,1,512.18,512.18,支付宝,已完成
O01808,C0014,P099,2024-11-18 20:33:33,1,2307.19,2307.19,微信,已完成
O01809,C0189,P065,2023-09-21 23:16:51,1,4410.82,4410.82,微信,已完成
O01809,C0189,P079,2023-09-21 23:16:51,3,718.44,2155.32,微信,已完成
O01809,C0189,P097,2023-09-21 23:16:51,2,3356.95,6713.9,微信,退款中
O01810,C0469,P030,2024-05-16 10:25:57,1,3258.36,3258.36,花呗,已完成
O01811,C0256,P028,2023-02-04 08:50:27,2,4251.38,8502.76,银行卡,已完成
O01811,C0256,P056,2023-02-04 08:50:27,1,712.15,712.15,花呗,已完成
O01812,C0174,P024,2024-05-23 00:16:52,2,347.67,695.34,支付宝,已完成
O01812,C0174,P020,2024-05-23 00:16:52,2,1134.33,2268.66,支付宝,已完成
O01812,C0174,P040,2024-05-23 00:16:52,2,4925.1,9850.2,花呗,已完成
O01812,C0174,P087,2024-05-23 00:16:52,2,882.66,1765.32,微信,已完成
O01813,C0018,P023,2023-11-24 13:44:43,1,4302.1,4302.1,支付宝,已完成
O01813,C0018,P051,2023-11-24 13:44:43,3,4576.3,13728.9,支付宝,已完成
O01813,C0018,P067,2023-11-24 13:44:43,1,2803.18,2803.18,支付宝,已完成
O01814,C0239,P088,2023-09-26 23:15:18,3,1143.63,3430.89,支付宝,已完成
O01815,C0052,P002,2024-09-16 03:15:44,1,4532.21,4532.21,花呗,已完成
O01815,C0052,P041,2024-09-16 03:15:44,1,145.57,145.57,微信,已完成
O01815,C0052,P074,2024-09-16 03:15:44,3,2301.73,6905.19,微信,已完成
O01815,C0052,P050,2024-09-16 03:15:44,3,3991.59,11974.77,支付宝,已完成
O01816,C0233,P084,2024-01-13 14:17:41,3,3174.37,9523.11,支付宝,已完成
O01817,C0206,P007,2024-08-22 03:11:10,2,4533.12,9066.24,微信,已完成
O01817,C0206,P055,2024-08-22 03:11:10,2,1391.75,2783.5,微信,已完成
O01817,C0206,P095,2024-08-22 03:11:10,3,3944.35,11833.05,支付宝,已完成
O01817,C0206,P015,2024-08-22 03:11:10,3,1290.09,3870.27,支付宝,已完成
O01818,C0414,P048,2024-01-25 23:06:22,2,1442.82,2885.64,银行卡,已完成
O01818,C0414,P092,2024-01-25 23:06:22,2,175.61,351.22,支付宝,已完成
O01818,C0414,P069,2024-01-25 23:06:22,2,406.24,812.48,支付宝,已完成
O01818,C0414,P015,2024-01-25 23:06:22,1,1290.09,1290.09,支付宝,已完成
O01819,C0218,P050,2024-08-13 00:10:16,3,3991.59,11974.77,微信,已完成
O01819,C0218,P011,2024-08-13 00:10:16,1,4817.34,4817.34,支付宝,已取消
O01819,C0218,P001,2024-08-13 00:10:16,2,1315.91,2631.82,花呗,退款中
O01819,C0218,P091,2024-08-13 00:10:16,3,1533.5,4600.5,银行卡,已完成
O01819,C0218,P034,2024-08-13 00:10:16,1,1014.81,1014.81,支付宝,已完成
O01820,C0264,P059,2024-07-19 03:58:59,2,2207.21,4414.42,微信,已完成
O01820,C0264,P007,2024-07-19 03:58:59,2,4533.12,9066.24,花呗,已完成
O01820,C0264,P037,2024-07-19 03:58:59,1,1032.36,1032.36,支付宝,已完成
O01820,C0264,P016,2024-07-19 03:58:59,2,998.51,1997.02,支付宝,已完成
O01820,C0264,P059,2024-07-19 03:58:59,2,2207.21,4414.42,微信,已完成
O01821,C0026,P048,2024-06-17 03:11:34,2,1442.82,2885.64,微信,已取消
O01821,C0026,P055,2024-06-17 03:11:34,2,1391.75,2783.5,微信,已完成
O01821,C0026,P087,2024-06-17 03:11:34,2,882.66,1765.32,支付宝,已取消
O01821,C0026,P099,2024-06-17 03:11:34,1,2307.19,2307.19,微信,已完成
O01821,C0026,P070,2024-06-17 03:11:34,2,945.19,1890.38,支付宝,已取消
O01822,C0092,P054,2023-10-05 04:49:31,1,4287.32,4287.32,支付宝,已完成
O01822,C0092,P058,2023-10-05 04:49:31,2,3274.92,6549.84,支付宝,已完成
O01822,C0092,P039,2023-10-05 04:49:31,3,1201.59,3604.77,银行卡,已完成
O01823,C0019,P046,2023-03-28 17:55:38,3,3880.3,11640.9,微信,退款中
O01823,C0019,P005,2023-03-28 17:55:38,3,336.18,1008.54,银行卡,已取消
O01823,C0019,P095,2023-03-28 17:55:38,2,3944.35,7888.7,微信,已完成
O01823,C0019,P032,2023-03-28 17:55:38,1,4033.95,4033.95,微信,已完成
O01823,C0019,P011,2023-03-28 17:55:38,3,4817.34,14452.02,支付宝,已完成
O01824,C0049,P019,2024-07-18 12:17:57,3,579.34,1738.02,支付宝,已完成
O01824,C0049,P064,2024-07-18 12:17:57,2,3177.01,6354.02,银行卡,已完成
O01825,C0458,P059,2023-09-26 06:28:00,3,2207.21,6621.63,微信,已取消
O01825,C0458,P080,2023-09-26 06:28:00,1,2257.25,2257.25,支付宝,已完成
O01825,C0458,P094,2023-09-26 06:28:00,3,4357.31,13071.93,花呗,退款中
O01826,C0292,P010,2023-02-01 13:36:10,2,118.9,237.8,支付宝,已完成
O01826,C0292,P048,2023-02-01 13:36:10,1,1442.82,1442.82,支付宝,已完成
O01826,C0292,P019,2023-02-01 13:36:10,3,579.34,1738.02,微信,已完成
O01826,C0292,P093,2023-02-01 13:36:10,3,3269.28,9807.84,支付宝,已完成
O01827,C0416,P066,2023-10-24 15:22:27,3,819.54,2458.62,微信,已完成
O01828,C0041,P082,2024-12-21 08:44:41,3,1768.35,5305.05,微信,已完成
O01828,C0041,P039,2024-12-21 08:44:41,2,1201.59,2403.18,支付宝,已完成
O01828,C0041,P052,2024-12-21 08:44:41,1,798.19,798.19,支付宝,已完成
O01829,C0095,P084,2024-07-14 11:29:10,3,3174.37,9523.11,支付宝,已完成
O01829,C0095,P011,2024-07-14 11:29:10,2,4817.34,9634.68,支付宝,已完成
O01829,C0095,P015,2024-07-14 11:29:10,1,1290.09,1290.09,微信,已完成
O01830,C0293,P079,2023-08-24 12:05:02,3,718.44,2155.32,微信,已完成
O01830,C0293,P070,2023-08-24 12:05:02,1,945.19,945.19,微信,退款中
O01830,C0293,P089,2023-08-24 12:05:02,1,1403.59,1403.59,支付宝,已完成
O01831,C0192,P028,2024-01-03 07:50:16,2,4251.38,8502.76,花呗,已取消
O01831,C0192,P036,2024-01-03 07:50:16,3,3786.19,11358.57,支付宝,已完成
O01831,C0192,P089,2024-01-03 07:50:16,1,1403.59,1403.59,支付宝,已完成
