order_id,product_id,quantity,unit_price,discount,line_amount
order_000380,product_0033,2,1946.63,0.94,3668.15
order_000380,product_0020,2,1829.43,0.7,2573.29
order_000380,product_0074,1,622.24,0.87,540.7
order_000380,product_0089,1,45.03,0.7,31.57
order_000380,product_0088,2,2877.95,0.74,4275.79
order_000381,product_0083,1,846.2,0.87,737.09
order_000381,product_0010,1,408.3,0.96,393.87
order_000382,product_0060,3,3260.77,1.0,9761.27
order_000383,product_0069,1,251.55,0.73,184.7
order_000384,product_0087,3,1093.92,0.75,2468.75
order_000385,product_0025,3,418.26,0.95,1193.37
order_000385,product_0034,3,143.75,0.84,362.06
order_000385,product_0049,1,158.53,0.75,118.57
order_000385,product_0070,1,429.16,0.79,337.13
order_000386,product_0062,1,35.13,0.87,30.49
order_000387,product_0036,1,3161.33,0.96,3048.75
order_000387,product_0026,1,165.38,0.96,158.93
order_000387,product_0062,2,35.13,0.88,61.9
order_000387,product_0051,2,986.1,0.92,1816.47
order_000388,product_0082,2,2909.14,0.72,4168.35
order_000388,product_0082,1,2909.14,0.84,2456.97
order_000388,product_0065,3,343.18,0.79,818.26
order_000388,product_0061,2,433.27,0.93,808.92
order_000388,product_0034,2,143.75,0.96,274.61
order_000389,product_0061,2,433.27,0.79,685.48
order_000389,product_0065,1,343.18,0.8,272.85
order_000390,product_0028,3,3202.88,1.0,9603.44
order_000391,product_0017,1,361.8,0.73,263.97
order_000391,product_0014,3,2890.27,0.89,7702.79
order_000391,product_0096,3,147.09,0.86,379.77
order_000391,product_0064,3,3486.99,0.95,9890.13
order_000391,product_0073,2,2174.6,0.95,4119.91
order_000392,product_0059,2,51.42,0.93,95.87
order_000392,product_0030,3,851.17,0.7,1797.28
order_000392,product_0020,1,1829.43,0.85,1559.78
order_000392,product_0001,2,1796.91,0.98,3524.55
order_000392,product_0003,1,810.71,0.94,764.36
order_000393,product_0074,2,622.24,0.99,1235.24
order_000393,product_0094,2,465.33,0.76,711.56
order_000393,product_0002,2,1062.63,0.76,1613.44
order_000393,product_0016,1,578.89,0.82,475.56
order_000394,product_0013,3,1762.43,0.85,4512.48
order_000394,product_0008,2,2803.44,0.97,5445.59
order_000395,product_0019,3,2966.75,0.73,6513.45
order_000395,product_0011,1,2576.99,0.79,2027.19
order_000396,product_0021,2,163.3,0.75,244.98
order_000396,product_0074,2,622.24,0.73,903.02
order_000396,product_0073,2,2174.6,0.76,3297.07
order_000396,product_0042,3,1068.32,0.83,2675.04
order_000397,product_0070,2,429.16,0.96,821.0
order_000397,product_0017,3,361.8,0.93,1014.18
order_000397,product_0070,3,429.16,0.85,1097.51
order_000397,product_0080,2,3202.18,1.0,6389.13
order_000397,product_0075,3,36.6,0.72,79.23
order_000398,product_0019,3,2966.75,0.72,6437.67
order_000399,product_0100,3,4775.03,0.91,13100.88
order_000400,product_0066,2,166.29,0.87,290.48
order_000401,product_0077,3,136.92,0.83,340.21
order_000401,product_0031,1,166.64,0.8,133.46
order_000401,product_0098,3,1899.63,0.83,4732.38
order_000401,product_0066,2,166.29,0.76,251.87
order_000402,product_0028,1,3202.88,0.93,2979.22
order_000402,product_0074,3,622.24,0.86,1606.68
order_000403,product_0047,3,487.4,0.98,1434.42
order_000403,product_0012,1,615.3,0.95,586.13
order_000404,product_0066,3,166.29,0.84,418.14
order_000404,product_0067,1,1068.73,0.98,1046.29
order_000404,product_0014,2,2890.27,0.85,4884.68
order_000405,product_0042,2,1068.32,0.8,1700.8
order_000405,product_0030,1,851.17,0.77,654.48
order_000406,product_0072,3,522.59,0.93,1456.23
order_000406,product_0086,1,450.93,0.78,352.73
order_000406,product_0014,3,2890.27,0.81,7050.7
order_000407,product_0076,1,827.87,0.72,593.97
order_000407,product_0020,3,1829.43,0.89,4909.48
order_000407,product_0075,3,36.6,0.86,94.36
order_000407,product_0047,2,487.4,0.98,955.62
order_000407,product_0091,1,1546.55,0.96,1477.19
order_000408,product_0068,3,408.45,0.71,872.29
order_000408,product_0073,1,2174.6,0.91,1977.63
order_000408,product_0026,2,165.38,0.9,296.43
order_000408,product_0039,2,1878.99,0.74,2775.74
order_000409,product_0077,1,136.92,0.8,108.88
order_000409,product_0066,2,166.29,0.93,308.35
order_000409,product_0077,2,136.92,0.88,240.4
order_000410,product_0084,3,205.17,0.87,535.43
order_000410,product_0017,2,361.8,0.74,538.43
order_000410,product_0062,3,35.13,0.99,104.55
order_000410,product_0016,2,578.89,0.77,894.83
order_000410,product_0043,3,1552.19,0.84,3913.58
order_000411,product_0016,2,578.89,0.86,998.27
order_000411,product_0049,3,158.53,0.81,386.43
order_000411,product_0049,3,158.53,0.8,378.43
order_000411,product_0030,3,851.17,0.98,2502.24
order_000412,product_0092,2,114.84,0.91,208.41
order_000412,product_0094,1,465.33,0.96,444.45
order_000413,product_0046,2,258.53,0.89,461.63
order_000413,product_0044,3,394.62,0.75,888.18
order_000413,product_0062,1,35.13,0.81,28.32
order_000413,product_0088,1,2877.95,0.9,2595.0
order_000414,product_0033,1,1946.63,0.95,1850.25
order_000414,product_0098,1,1899.63,0.79,1502.54
order_000414,product_0055,1,258.67,0.84,217.6
order_000414,product_0016,2,578.89,0.71,821.24
order_000415,product_0061,3,433.27,0.8,1045.86
order_000415,product_0003,2,810.71,0.75,1212.64
order_000415,product_0036,2,3161.33,0.82,5193.1
order_000415,product_0082,3,2909.14,0.91,7957.03
order_000416,product_0091,1,1546.55,0.76,1169.24
order_000417,product_0005,3,169.56,0.91,461.38
order_000418,product_0015,3,889.71,0.95,2537.72
order_000418,product_0076,2,827.87,0.76,1262.45
order_000418,product_0003,1,810.71,0.94,763.5
order_000418,product_0039,2,1878.99,0.76,2846.51
order_000418,product_0023,3,1889.93,0.96,5441.26
order_000419,product_0013,3,1762.43,0.81,4266.43
order_000420,product_0081,2,249.67,0.92,460.39
order_000420,product_0018,3,815.05,0.96,2341.54
order_000420,product_0013,3,1762.43,0.85,4483.64
order_000420,product_0043,2,1552.19,0.89,2747.58
order_000421,product_0010,2,408.3,0.88,715.37
order_000421,product_0075,2,36.6,0.78,57.06
order_000421,product_0063,1,905.54,0.94,846.85
order_000421,product_0025,3,418.26,0.89,1121.54
order_000422,product_0062,3,35.13,0.81,85.88
order_000422,product_0096,1,147.09,0.94,138.06
order_000423,product_0025,3,418.26,0.96,1208.95
order_000424,product_0099,3,408.72,0.85,1036.28
order_000424,product_0094,2,465.33,0.97,899.34
order_000424,product_0002,2,1062.63,0.87,1842.12
order_000424,product_0090,2,316.49,0.84,530.46
order_000424,product_0079,2,129.11,0.79,202.73
order_000425,product_0024,3,184.03,0.88,486.0
order_000425,product_0083,2,846.2,0.77,1307.7
order_000425,product_0074,3,622.24,0.86,1598.89
order_000425,product_0072,3,522.59,0.89,1390.54
order_000425,product_0063,1,905.54,0.85,770.71
order_000426,product_0068,3,408.45,0.89,1092.06
order_000427,product_0090,1,316.49,0.7,222.4
order_000428,product_0079,1,129.11,0.85,109.13
order_000428,product_0019,1,2966.75,0.9,2658.8
order_000428,product_0059,2,51.42,0.79,81.55
order_000428,product_0041,3,416.17,0.73,908.02
order_000429,product_0028,1,3202.88,0.74,2364.14
order_000429,product_0044,2,394.62,0.88,692.75
order_000429,product_0093,2,845.23,0.9,1515.11
order_000429,product_0070,1,429.16,1.0,428.93
order_000430,product_0054,3,510.54,0.72,1102.92
order_000430,product_0058,1,414.5,0.77,320.58
order_000431,product_0039,2,1878.99,0.76,2869.64
order_000431,product_0067,2,1068.73,0.91,1937.65
order_000431,product_0085,1,3877.47,0.97,3770.55
order_000431,product_0068,3,408.45,0.72,881.94
order_000431,product_0092,3,114.84,0.97,334.96
order_000432,product_0040,2,267.72,0.96,516.08
order_000432,product_0058,2,414.5,0.84,700.17
order_000432,product_0016,2,578.89,0.78,907.05
order_000432,product_0062,2,35.13,0.98,69.1
order_000432,product_0071,2,434.99,0.84,729.27
order_000433,product_0057,1,1403.71,0.89,1246.32
order_000433,product_0071,1,434.99,0.74,320.97
order_000434,product_0035,1,455.76,0.84,383.52
order_000434,product_0095,2,917.2,0.98,1797.85
order_000434,product_0035,3,455.76,0.93,1266.3
order_000435,product_0085,1,3877.47,0.79,3070.41
order_000435,product_0083,1,846.2,0.77,653.08
order_000435,product_0085,2,3877.47,0.95,7337.26
order_000435,product_0079,2,129.11,0.85,220.15
order_000435,product_0015,2,889.71,0.79,1413.45
order_000436,product_0084,2,205.17,0.72,295.87
order_000436,product_0082,1,2909.14,0.91,2646.72
order_000436,product_0073,3,2174.6,0.89,5788.29
order_000436,product_0059,2,51.42,0.93,95.32
order_000436,product_0058,1,414.5,0.84,350.21
order_000437,product_0051,3,986.1,0.94,2787.67
order_000437,product_0083,2,846.2,0.99,1673.05
order_000437,product_0082,2,2909.14,0.8,4639.56
order_000437,product_0068,1,408.45,0.93,381.5
order_000438,product_0068,2,408.45,0.84,688.97
order_000438,product_0067,3,1068.73,0.75,2413.41
order_000438,product_0089,1,45.03,0.78,34.96
order_000438,product_0072,3,522.59,0.73,1150.61
order_000438,product_0018,2,815.05,0.93,1511.53
order_000439,product_0068,1,408.45,0.77,313.43
order_000439,product_0015,2,889.71,0.98,1751.29
order_000439,product_0056,3,754.6,0.74,1676.69
order_000440,product_0078,1,745.58,0.98,730.81
order_000440,product_0030,1,851.17,0.78,660.36
order_000441,product_0031,2,166.64,0.98,327.64
order_000441,product_0098,1,1899.63,0.96,1826.78
order_000441,product_0040,2,267.72,0.74,398.49
order_000442,product_0027,3,105.19,0.73,231.07
order_000442,product_0017,3,361.8,0.97,1056.83
order_000442,product_0079,2,129.11,0.83,214.74
order_000442,product_0090,2,316.49,0.78,491.54
order_000443,product_0073,2,2174.6,0.73,3187.99
order_000443,product_0046,2,258.53,0.87,449.05
order_000443,product_0033,1,1946.63,0.93,1809.18
order_000443,product_0010,1,408.3,0.97,394.53
order_000443,product_0028,1,3202.88,0.88,2831.19
order_000444,product_0089,3,45.03,0.99,133.8
order_000444,product_0078,3,745.58,0.88,1968.25
order_000445,product_0037,2,171.25,0.72,245.5
order_000445,product_0039,3,1878.99,0.86,4851.24
order_000445,product_0065,1,343.18,0.83,285.55
order_000446,product_0050,2,1140.24,0.97,2214.77
order_000446,product_0074,3,622.24,0.87,1616.02
order_000446,product_0036,3,3161.33,0.99,9435.68
order_000447,product_0013,1,1762.43,0.78,1369.21
order_000447,product_0070,1,429.16,0.9,386.67
order_000447,product_0077,2,136.92,0.94,257.89
order_000447,product_0086,1,450.93,0.76,341.56
order_000447,product_0078,3,745.58,0.97,2166.71
order_000448,product_0036,2,3161.33,0.74,4705.55
order_000448,product_0042,2,1068.32,0.96,2056.52
order_000449,product_0060,1,3260.77,0.93,3024.41
order_000449,product_0033,2,1946.63,0.72,2784.21
order_000449,product_0077,3,136.92,0.96,396.1
order_000449,product_0041,2,416.17,0.96,796.54
order_000449,product_0048,1,1563.92,0.98,1539.72
order_000450,product_0012,1,615.3,0.99,608.26
order_000451,product_0065,1,343.18,0.89,306.4
order_000452,product_0003,1,810.71,0.9,726.36
order_000452,product_0029,2,2220.92,0.89,3961.3
order_000453,product_0060,2,3260.77,0.78,5102.53
order_000454,product_0049,2,158.53,0.95,301.17
order_000455,product_0050,1,1140.24,0.71,808.85
order_000456,product_0015,1,889.71,0.79,703.75
order_000456,product_0020,2,1829.43,0.9,3294.99
order_000457,product_0065,1,343.18,0.77,265.55
order_000457,product_0017,2,361.8,0.84,611.23
order_000458,product_0015,2,889.71,0.94,1679.81
order_000458,product_0086,2,450.93,0.9,810.3
order_000458,product_0031,3,166.64,0.73,364.62
order_000458,product_0031,1,166.64,0.76,126.07
order_000458,product_0099,1,408.72,0.72,296.0
order_000459,product_0074,3,622.24,0.98,1823.03
order_000459,product_0052,3,1439.64,0.99,4267.83
order_000459,product_0075,2,36.6,0.91,66.48
order_000459,product_0017,1,361.8,0.74,267.17
order_000459,product_0099,1,408.72,0.89,362.07
order_000460,product_0043,3,1552.19,0.87,4037.27
order_000460,product_0046,1,258.53,0.7,182.02
order_000460,product_0080,1,3202.18,0.75,2403.34
order_000460,product_0100,3,4775.03,1.0,14260.32
order_000460,product_0045,2,431.23,0.76,654.72
order_000461,product_0063,1,905.54,0.9,811.75
order_000461,product_0043,1,1552.19,0.76,1177.13
order_000462,product_0061,1,433.27,0.87,378.56
order_000462,product_0061,3,433.27,0.9,1172.76
order_000462,product_0072,3,522.59,0.83,1296.17
order_000462,product_0077,1,136.92,0.78,106.65
order_000462,product_0088,3,2877.95,0.81,6983.32
order_000463,product_0019,3,2966.75,0.73,6468.4
order_000463,product_0054,2,510.54,1.0,1017.13
order_000463,product_0087,2,1093.92,0.91,1982.69
order_000463,product_0075,3,36.6,0.73,79.98
order_000463,product_0080,3,3202.18,0.79,7549.57
order_000464,product_0048,2,1563.92,0.88,2742.45
order_000464,product_0078,1,745.58,0.72,535.69
order_000464,product_0019,1,2966.75,0.97,2873.33
order_000464,product_0006,3,873.64,0.77,2031.14
order_000464,product_0050,1,1140.24,0.91,1034.41
order_000465,product_0100,3,4775.03,0.9,12905.24
order_000465,product_0058,3,414.5,0.72,897.0
order_000465,product_0039,2,1878.99,0.83,3119.63
order_000465,product_0045,1,431.23,0.95,408.61
order_000465,product_0021,2,163.3,0.96,313.27
order_000466,product_0044,2,394.62,0.88,698.38
order_000466,product_0079,1,129.11,0.76,97.66
order_000466,product_0028,1,3202.88,0.74,2384.69
order_000467,product_0004,3,4896.76,0.73,10726.64
order_000467,product_0067,2,1068.73,0.9,1921.83
order_000467,product_0056,3,754.6,0.79,1779.05
order_000467,product_0035,1,455.76,0.83,378.05
order_000467,product_0059,1,51.42,0.97,49.83
order_000468,product_0083,1,846.2,0.7,593.72
order_000468,product_0100,1,4775.03,0.97,4648.71
order_000468,product_0090,1,316.49,0.74,234.29
order_000468,product_0091,1,1546.55,0.8,1240.18
order_000468,product_0003,3,810.71,0.87,2109.21
order_000469,product_0021,1,163.3,0.73,120.01
order_000469,product_0085,2,3877.47,0.83,6445.48
order_000469,product_0099,2,408.72,0.88,720.33
order_000469,product_0029,3,2220.92,0.79,5245.04
order_000470,product_0065,1,343.18,0.8,273.22
order_000470,product_0046,1,258.53,0.95,246.55
order_000470,product_0057,3,1403.71,0.81,3413.07
order_000471,product_0077,2,136.92,0.95,260.42
order_000472,product_0039,1,1878.99,0.79,1479.56
order_000472,product_0069,2,251.55,0.79,398.73
order_000472,product_0031,1,166.64,0.87,145.77
order_000473,product_0077,2,136.92,0.74,203.2
order_000474,product_0095,1,917.2,0.83,764.96
order_000475,product_0052,2,1439.64,0.92,2642.15
order_000475,product_0083,3,846.2,0.91,2322.66
order_000476,product_0097,2,1228.6,0.83,2030.31
order_000476,product_0069,3,251.55,0.97,728.33
order_000476,product_0071,3,434.99,0.82,1069.01
order_000476,product_0061,3,433.27,0.87,1131.93
order_000476,product_0018,1,815.05,0.72,588.28
order_000477,product_0092,1,114.84,0.9,103.43
order_000477,product_0052,2,1439.64,0.99,2854.68
order_000477,product_0069,2,251.55,0.87,436.21
order_000477,product_0026,1,165.38,0.82,136.36
order_000477,product_0054,2,510.54,0.87,886.75
order_000478,product_0016,1,578.89,0.85,490.99
order_000478,product_0090,3,316.49,0.85,803.72
order_000478,product_0031,2,166.64,0.77,257.21
order_000478,product_0073,3,2174.6,0.8,5201.96
order_000479,product_0009,2,522.7,0.87,907.52
order_000479,product_0088,2,2877.95,0.81,4641.87
order_000480,product_0098,1,1899.63,0.78,1485.91
order_000480,product_0073,1,2174.6,0.83,1801.12
order_000480,product_0021,3,163.3,0.95,465.79
order_000481,product_0033,1,1946.63,0.94,1823.43
order_000481,product_0084,2,205.17,0.95,389.51
order_000481,product_0025,1,418.26,0.96,402.56
order_000482,product_0020,2,1829.43,0.92,3382.7
order_000482,product_0093,2,845.23,0.84,1416.08
order_000482,product_0089,2,45.03,0.98,88.49
order_000483,product_0003,3,810.71,0.98,2392.49
order_000483,product_0026,1,165.38,0.89,147.05
order_000483,product_0097,3,1228.6,0.85,3141.66
order_000483,product_0086,2,450.93,0.95,853.58
order_000484,product_0037,3,171.25,0.92,470.69
order_000484,product_0055,1,258.67,0.97,250.45
order_000484,product_0088,1,2877.95,0.95,2723.09
order_000485,product_0019,2,2966.75,0.91,5411.44
order_000485,product_0080,2,3202.18,0.77,4913.0
order_000486,product_0043,3,1552.19,0.91,4245.16
order_000486,product_0019,1,2966.75,0.92,2717.63
order_000486,product_0009,1,522.7,0.91,476.54
order_000486,product_0044,1,394.62,0.81,321.57
order_000487,product_0033,1,1946.63,0.83,1622.14
order_000487,product_0041,3,416.17,0.71,891.88
order_000488,product_0049,2,158.53,0.97,306.31
order_000488,product_0054,1,510.54,0.81,414.71
order_000489,product_0025,2,418.26,0.78,656.1
order_000489,product_0040,3,267.72,0.75,604.78
order_000490,product_0095,1,917.2,0.97,893.66
order_000490,product_0057,3,1403.71,0.76,3185.18
order_000490,product_0080,3,3202.18,0.8,7694.22
order_000490,product_0007,2,87.52,0.79,138.97
order_000490,product_0063,1,905.54,0.95,862.24
order_000491,product_0016,1,578.89,0.8,460.89
order_000491,product_0017,1,361.8,0.99,358.68
order_000491,product_0089,1,45.03,0.96,43.15
order_000492,product_0012,1,615.3,0.92,565.37
order_000492,product_0033,1,1946.63,0.9,1760.37
order_000492,product_0056,1,754.6,0.83,627.93
order_000492,product_0050,1,1140.24,0.93,1054.95
order_000492,product_0100,1,4775.03,0.88,4206.64
order_000493,product_0046,3,258.53,0.95,737.87
order_000493,product_0067,3,1068.73,0.98,3131.21
order_000494,product_0061,3,433.27,0.87,1127.07
order_000494,product_0010,1,408.3,0.99,405.16
order_000495,product_0098,3,1899.63,0.78,4438.34
order_000496,product_0086,1,450.93,0.85,385.26
order_000496,product_0100,1,4775.03,0.8,3800.34
order_000496,product_0002,2,1062.63,0.74,1581.69
order_000496,product_0086,3,450.93,0.94,1276.62
order_000496,product_0059,1,51.42,0.93,47.61
order_000497,product_0077,3,136.92,0.84,346.31
order_000497,product_0007,3,87.52,0.89,232.74
order_000497,product_0069,1,251.55,0.85,213.84
order_000497,product_0073,2,2174.6,0.78,3406.42
order_000498,product_0066,2,166.29,0.96,319.71
order_000498,product_0079,1,129.11,0.93,120.19
order_000498,product_0047,2,487.4,0.99,967.29
order_000498,product_0082,2,2909.14,0.98,5703.55
order_000498,product_0097,1,1228.6,0.79,967.49
order_000499,product_0087,3,1093.92,0.75,2467.01
order_000500,product_0035,3,455.76,0.84,1154.98
order_000500,product_0093,2,845.23,0.93,1572.85
order_000500,product_0075,3,36.6,0.79,87.13
order_000500,product_0040,1,267.72,0.87,233.15
order_000501,product_0095,3,917.2,0.96,2654.58
order_000501,product_0043,3,1552.19,0.74,3436.8
order_000501,product_0090,1,316.49,0.78,247.87
order_000501,product_0033,1,1946.63,0.93,1801.09
order_000502,product_0087,2,1093.92,0.91,1987.54
order_000502,product_0083,3,846.2,0.7,1781.99
order_000502,product_0094,3,465.33,0.7,983.83
order_000503,product_0053,1,380.57,0.81,308.27
order_000504,product_0046,2,258.53,0.87,452.2
order_000504,product_0095,1,917.2,0.74,681.82
order_000504,product_0070,2,429.16,0.74,637.42
order_000504,product_0061,1,433.27,0.72,310.4
order_000505,product_0019,1,2966.75,0.7,2081.49
order_000505,product_0022,1,1926.05,0.98,1884.64
order_000505,product_0038,3,833.85,0.83,2069.71
order_000505,product_0055,3,258.67,0.86,669.48
order_000506,product_0075,1,36.6,0.94,34.52
order_000506,product_0080,3,3202.18,0.89,8551.31
order_000506,product_0085,2,3877.47,0.76,5913.88
order_000506,product_0028,2,3202.88,0.75,4796.34
order_000507,product_0056,2,754.6,0.94,1421.3
order_000507,product_0051,2,986.1,0.88,1735.2
order_000507,product_0025,1,418.26,0.79,330.76
order_000507,product_0065,1,343.18,0.83,286.12
order_000508,product_0092,2,114.84,0.77,177.81
order_000508,product_0061,2,433.27,0.78,674.7
order_000508,product_0061,2,433.27,0.97,838.42
order_000508,product_0080,3,3202.18,0.72,6957.87
order_000509,product_0043,1,1552.19,0.9,1393.6
order_000509,product_0017,2,361.8,0.78,567.85
order_000509,product_0055,3,258.67,0.73,567.17
order_000509,product_0047,3,487.4,0.85,1244.58
order_000509,product_0029,2,2220.92,0.77,3441.02
order_000510,product_0035,3,455.76,0.92,1264.54
order_000510,product_0071,2,434.99,0.97,843.18
order_000510,product_0013,2,1762.43,0.84,2949.08
order_000510,product_0072,1,522.59,0.89,465.91
order_000510,product_0047,3,487.4,0.85,1238.14
order_000511,product_0046,2,258.53,0.85,439.55
order_000511,product_0021,1,163.3,0.82,133.51
order_000511,product_0060,1,3260.77,0.83,2702.09
order_000512,product_0091,1,1546.55,0.7,1082.92
order_000512,product_0070,2,429.16,0.75,643.19
order_000512,product_0087,2,1093.92,0.78,1708.28
order_000513,product_0041,2,416.17,0.79,661.35
order_000513,product_0076,1,827.87,0.73,606.08
order_000513,product_0092,2,114.84,0.85,195.67
order_000513,product_0027,3,105.19,0.77,243.55
order_000513,product_0060,2,3260.77,0.83,5409.31
order_000514,product_0059,2,51.42,0.98,101.01
order_000514,product_0061,3,433.27,0.87,1130.89
order_000514,product_0096,2,147.09,0.81,239.56
order_000514,product_0039,3,1878.99,0.92,5176.28
order_000514,product_0099,2,408.72,0.98,800.17
order_000515,product_0061,1,433.27,0.82,354.29
order_000515,product_0048,2,1563.92,0.94,2952.95
order_000515,product_0038,1,833.85,0.75,623.29
order_000516,product_0003,1,810.71,0.97,787.81
order_000517,product_0078,1,745.58,0.87,649.02
order_000518,product_0013,3,1762.43,0.74,3910.07
order_000518,product_0056,3,754.6,0.95,2156.81
order_000519,product_0054,2,510.54,0.74,751.04
order_000519,product_0036,1,3161.33,0.79,2500.5
order_000519,product_0007,3,87.52,0.95,249.69
order_000520,product_0037,2,171.25,0.87,298.42
order_000520,product_0055,1,258.67,0.9,232.4
order_000520,product_0095,2,917.2,0.7,1289.14
order_000521,product_0057,2,1403.71,0.81,2280.73
order_000521,product_0074,2,622.24,0.8,1000.25
order_000521,product_0073,3,2174.6,0.88,5740.37
order_000521,product_0064,3,3486.99,0.92,9673.75
order_000522,product_0017,2,361.8,0.96,695.65
order_000522,product_0093,2,845.23,0.83,1404.3
order_000522,product_0022,1,1926.05,0.71,1374.1
order_000523,product_0011,2,2576.99,0.86,4457.61
order_000523,product_0092,3,114.84,0.73,251.98
order_000524,product_0016,3,578.89,0.82,1420.99
order_000524,product_0062,1,35.13,0.85,29.9
order_000524,product_0035,1,455.76,0.85,386.11
order_000525,product_0009,3,522.7,0.82,1293.1
order_000525,product_0035,2,455.76,0.8,726.82
order_000525,product_0083,3,846.2,0.93,2355.06
order_000525,product_0044,1,394.62,1.0,393.68
order_000526,product_0087,3,1093.92,0.94,3090.44
order_000527,product_0067,3,1068.73,0.71,2291.75
order_000527,product_0001,1,1796.91,0.77,1389.8
order_000527,product_0029,2,2220.92,0.74,3270.88
order_000528,product_0093,2,845.23,0.89,1511.86
order_000528,product_0012,3,615.3,0.75,1390.95
order_000528,product_0020,3,1829.43,0.98,5390.15
order_000529,product_0067,1,1068.73,0.73,782.03
order_000529,product_0040,1,267.72,0.73,195.03
order_000529,product_0100,1,4775.03,0.8,3806.85
order_000529,product_0079,2,129.11,0.83,215.23
order_000530,product_0077,1,136.92,1.0,136.85
order_000530,product_0079,3,129.11,0.87,336.58
order_000530,product_0054,1,510.54,0.76,389.47
order_000531,product_0056,1,754.6,0.89,669.69
order_000532,product_0055,3,258.67,0.78,608.13
order_000532,product_0036,3,3161.33,0.72,6818.79
order_000533,product_0080,2,3202.18,0.96,6173.67
order_000533,product_0071,2,434.99,0.77,672.69
order_000533,product_0062,3,35.13,0.88,92.32
order_000534,product_0039,1,1878.99,0.74,1387.74
order_000534,product_0055,1,258.67,0.91,234.48
order_000534,product_0029,2,2220.92,0.98,4356.31
order_000534,product_0037,3,171.25,0.73,372.63
order_000535,product_0030,3,851.17,0.97,2481.39
order_000535,product_0043,3,1552.19,0.75,3474.38
order_000535,product_0073,1,2174.6,0.71,1534.21
order_000535,product_0077,3,136.92,0.94,386.7
order_000535,product_0069,1,251.55,0.93,232.97
order_000536,product_0008,2,2803.44,0.8,4468.24
order_000536,product_0093,3,845.23,0.79,2001.43
order_000536,product_0008,1,2803.44,0.74,2077.61
order_000537,product_0076,3,827.87,0.79,1973.11
order_000537,product_0041,2,416.17,0.78,650.85
order_000537,product_0080,3,3202.18,0.84,8036.82
order_000537,product_0084,1,205.17,0.92,187.95
order_000537,product_0011,1,2576.99,1.0,2570.08
order_000538,product_0023,1,1889.93,0.73,1375.31
order_000539,product_0002,1,1062.63,0.9,958.34
order_000539,product_0013,3,1762.43,0.86,4529.29
order_000539,product_0072,2,522.59,0.94,983.49
order_000540,product_0021,2,163.3,0.85,277.4
order_000540,product_0003,2,810.71,0.82,1334.67
order_000541,product_0046,2,258.53,0.95,490.1
order_000541,product_0061,1,433.27,0.86,371.46
order_000541,product_0070,3,429.16,0.81,1037.76
order_000541,product_0082,3,2909.14,0.77,6752.31
order_000542,product_0089,3,45.03,0.96,129.05
order_000542,product_0003,2,810.71,0.78,1265.87
order_000542,product_0010,3,408.3,0.99,1214.99
order_000542,product_0017,1,361.8,0.78,282.38
order_000542,product_0026,3,165.38,0.73,362.52
order_000543,product_0062,1,35.13,0.91,32.05
order_000544,product_0065,3,343.18,0.83,856.28
order_000544,product_0083,1,846.2,0.91,771.54
order_000544,product_0063,3,905.54,0.94,2554.74
order_000545,product_0051,2,986.1,0.75,1488.93
order_000546,product_0089,2,45.03,0.87,77.95
order_000546,product_0023,2,1889.93,0.82,3095.77
order_000546,product_0021,1,163.3,0.75,121.81
order_000546,product_0066,3,166.29,0.77,384.84
order_000546,product_0016,1,578.89,0.76,441.58
order_000547,product_0075,2,36.6,0.91,66.95
order_000547,product_0066,1,166.29,0.8,132.93
order_000548,product_0086,2,450.93,0.88,796.21
order_000549,product_0015,2,889.71,0.85,1505.06
order_000549,product_0087,3,1093.92,0.74,2436.88
order_000550,product_0036,1,3161.33,0.9,2860.75
order_000551,product_0097,3,1228.6,0.92,3386.89
order_000551,product_0074,2,622.24,0.96,1193.21
order_000551,product_0080,2,3202.18,0.87,5560.92
order_000552,product_0075,1,36.6,0.97,35.65
order_000552,product_0074,1,622.24,0.92,575.24
order_000553,product_0052,3,1439.64,0.94,4069.3
order_000554,product_0014,1,2890.27,0.71,2064.3
order_000554,product_0068,3,408.45,0.99,1211.49
order_000554,product_0057,2,1403.71,0.76,2131.51
order_000554,product_0090,1,316.49,0.91,286.56
order_000555,product_0016,2,578.89,0.99,1148.66
order_000555,product_0081,2,249.67,0.82,410.69
order_000556,product_0066,3,166.29,0.79,396.02
order_000556,product_0019,2,2966.75,0.86,5096.58
order_000556,product_0018,3,815.05,0.89,2172.94
order_000557,product_0039,1,1878.99,0.71,1331.55
order_000557,product_0063,2,905.54,0.74,1336.72
order_000557,product_0090,1,316.49,0.96,303.9
order_000558,product_0098,1,1899.63,0.87,1652.94
order_000558,product_0005,2,169.56,0.81,275.39
order_000558,product_0086,1,450.93,0.79,357.67
order_000559,product_0009,1,522.7,0.86,450.41
order_000559,product_0010,2,408.3,0.82,673.41
order_000559,product_0061,3,433.27,0.71,923.99
order_000559,product_0062,1,35.13,0.91,32.06
order_000559,product_0070,3,429.16,0.79,1019.21
order_000560,product_0063,3,905.54,0.78,2107.22
order_000560,product_0051,2,986.1,0.95,1867.95
order_000560,product_0048,3,1563.92,0.75,3539.35
order_000561,product_0034,2,143.75,0.82,235.95
order_000561,product_0016,3,578.89,0.99,1717.28
order_000562,product_0089,3,45.03,0.92,123.82
order_000562,product_0081,3,249.67,0.73,544.81
order_000563,product_0062,3,35.13,1.0,104.97
order_000563,product_0065,2,343.18,0.76,521.41
