user_id,behavior_type,timestamp,category
user_00531,buy,2023-06-11 16:22:24,Sports
user_00710,pv,2023-06-11 16:37:48,Books
user_00649,pv,2023-06-11 16:49:09,Beauty
user_00681,pv,2023-06-11 16:51:31,Food
user_00380,pv,2023-06-11 16:52:29,Electronics
user_00766,fav,2023-06-11 17:21:13,Jewelry
user_00535,pv,2023-06-11 17:26:03,Automotive
user_00047,pv,2023-06-11 17:30:52,Food
user_00642,pv,2023-06-11 17:31:17,Beauty
user_00387,pv,2023-06-11 17:32:55,Clothing
user_00675,pv,2023-06-11 17:38:45,Sports
user_00999,pv,2023-06-11 17:42:25,Home
user_00622,cart,2023-06-11 17:43:02,Books
user_00838,cart,2023-06-11 17:44:21,Clothing
user_00357,pv,2023-06-11 17:57:07,Jewelry
user_00723,buy,2023-06-11 18:05:36,Sports
user_00039,pv,2023-06-11 18:18:49,Books
user_00515,pv,2023-06-11 18:43:50,Beauty
user_00638,pv,2023-06-11 19:08:48,Books
user_00062,pv,2023-06-11 19:13:14,Clothing
user_00809,pv,2023-06-11 19:40:26,Automotive
user_00125,pv,2023-06-11 19:58:24,Jewelry
user_00806,pv,2023-06-11 20:08:36,Toys
user_00318,cart,2023-06-11 20:11:12,Home
user_00162,pv,2023-06-11 20:40:32,Books
user_00363,pv,2023-06-11 20:55:25,Beauty
user_00750,fav,2023-06-11 21:10:23,Automotive
user_00114,pv,2023-06-11 21:10:26,Sports
user_00537,pv,2023-06-11 21:14:33,Books
user_00912,pv,2023-06-11 21:30:48,Automotive
user_00702,pv,2023-06-11 21:32:30,Automotive
user_00717,pv,2023-06-11 21:42:23,Home
user_00695,pv,2023-06-11 21:49:32,Books
user_00651,buy,2023-06-11 21:55:31,Toys
user_00215,pv,2023-06-11 22:09:03,Home
user_00323,cart,2023-06-11 22:13:20,Sports
user_00388,pv,2023-06-11 22:19:42,Toys
user_00083,pv,2023-06-11 22:20:06,
user_00277,pv,2023-06-11 22:48:43,Food
user_00711,buy,2023-06-11 23:13:02,Sports
user_00494,pv,2023-06-11 23:23:13,Jewelry
user_00986,pv,2023-06-11 23:45:23,Electronics
user_00209,fav,2023-06-12 00:14:01,Food
user_00274,,2023-06-12 00:37:31,Automotive
user_00867,cart,2023-06-12 01:01:27,Clothing
user_00348,fav,2023-06-12 01:04:03,Home
user_00864,pv,2023-06-12 01:14:15,Sports
user_00006,pv,2023-06-12 01:19:07,Automotive
user_00385,cart,2023-06-12 01:24:58,Clothing
user_00072,pv,2023-06-12 01:31:39,Sports
user_00553,pv,2023-06-12 01:32:16,Food
user_00518,buy,2023-06-12 01:35:35,Automotive
user_00469,pv,2023-06-12 01:36:56,Toys
user_00450,pv,2023-06-12 01:40:02,Electronics
user_00406,pv,2023-06-12 01:51:40,Books
user_00824,fav,2023-06-12 02:19:52,Jewelry
user_00537,fav,2023-06-12 02:28:08,Electronics
user_00231,pv,2023-06-12 02:31:15,Home
user_00742,cart,2023-06-12 02:31:35,Home
user_00786,cart,2023-06-12 02:32:06,Automotive
user_00774,fav,2023-06-12 03:12:19,Home
user_00266,buy,2023-06-12 03:17:24,Jewelry
user_00982,pv,2023-06-12 03:21:59,Books
user_00713,pv,2023-06-12 03:58:58,Jewelry
user_00554,pv,2023-06-12 04:05:08,Automotive
user_00162,pv,2023-06-12 04:07:33,Electronics
,pv,2023-06-12 04:10:39,Beauty
user_00509,cart,2023-06-12 04:29:14,Jewelry
user_00051,pv,2023-06-12 04:30:17,Electronics
user_00149,fav,2023-06-12 04:31:09,Jewelry
user_00374,pv,2023-06-12 04:50:27,Toys
user_00924,fav,2023-06-12 04:51:36,Automotive
user_00394,pv,2023-06-12 05:05:25,Home
user_00173,fav,2023-06-12 05:17:53,Toys
user_00998,fav,2023-06-12 05:25:54,Books
user_00746,pv,2023-06-12 05:45:00,Food
user_00585,cart,2023-06-12 05:57:03,Automotive
user_00371,buy,2023-06-12 06:16:00,Clothing
user_00787,pv,2023-06-12 06:44:36,Jewelry
user_00497,pv,2023-06-12 06:45:30,Home
user_00904,cart,2023-06-12 06:55:55,Automotive
user_00285,buy,2023-06-12 07:41:50,Electronics
user_00446,pv,2023-06-12 07:53:13,Clothing
user_00343,pv,2023-06-12 07:55:37,Electronics
user_00052,buy,2023-06-12 08:00:19,Jewelry
user_00007,buy,2023-06-12 08:12:41,Electronics
user_00931,cart,2023-06-12 08:29:42,Clothing
user_00729,pv,2023-06-12 08:43:47,Electronics
user_00322,pv,2023-06-12 08:57:28,Sports
user_00764,cart,2023-06-12 09:27:14,Books
user_00137,pv,2023-06-12 09:27:33,Clothing
user_00873,pv,2023-06-12 09:29:22,Food
user_00592,buy,2023-06-12 09:36:21,Electronics
user_00308,pv,2023-06-12 09:48:02,Clothing
user_00874,fav,2023-06-12 10:11:50,Automotive
user_00145,cart,2023-06-12 10:35:11,Books
user_00105,pv,2023-06-12 10:59:29,Clothing
user_00921,fav,2023-06-12 11:08:31,Beauty
user_00159,buy,2023-06-12 11:11:41,Sports
user_00059,pv,2023-06-12 11:18:48,Home
user_00454,pv,2023-06-12 11:21:57,Beauty
user_00830,fav,2023-06-12 11:39:18,Clothing
user_00757,pv,2023-06-12 11:54:06,Sports
user_00928,pv,2023-06-12 11:55:36,Food
user_00501,,2023-06-12 12:24:14,Home
user_00285,pv,2023-06-12 12:28:02,Food
user_00935,pv,2023-06-12 13:03:46,Home
user_00755,pv,2023-06-12 13:07:57,Home
user_00343,pv,2023-06-12 13:22:47,
user_00510,cart,2023-06-12 13:22:59,
user_00451,pv,2023-06-12 13:34:05,Home
user_00508,pv,2023-06-12 13:45:10,Toys
user_00028,pv,2023-06-12 13:53:18,Clothing
user_00114,cart,2023-06-12 13:54:30,Sports
user_00238,pv,2023-06-12 13:56:13,Sports
user_00131,pv,2023-06-12 14:08:42,Beauty
user_00126,cart,2023-06-12 14:24:42,Beauty
user_00745,cart,2023-06-12 15:07:26,Food
user_00250,fav,2023-06-12 15:09:25,Home
user_00972,pv,2023-06-12 15:15:57,Automotive
user_00036,pv,2023-06-12 16:04:46,Jewelry
user_00247,pv,2023-06-12 16:06:48,Home
user_00057,cart,2023-06-12 16:17:26,Toys
user_00939,pv,2023-06-12 16:29:03,Toys
user_00747,cart,2023-06-12 16:56:02,Home
user_00393,pv,2023-06-12 17:06:37,Food
user_00614,pv,2023-06-12 17:11:31,Food
user_00296,pv,2023-06-12 17:25:24,Books
user_00666,pv,2023-06-12 17:28:08,Sports
user_00364,pv,2023-06-12 17:41:22,Jewelry
user_00462,fav,2023-06-12 17:41:51,Jewelry
user_00585,buy,2023-06-12 17:54:07,Food
user_00698,pv,2023-06-12 17:59:04,Books
user_00845,pv,2023-06-12 18:20:34,Home
user_00183,pv,2023-06-12 18:24:39,Food
user_00096,pv,2023-06-12 19:05:32,Books
user_00429,fav,2023-06-12 19:20:37,Clothing
user_00845,fav,2023-06-12 19:27:39,Beauty
user_00287,pv,2023-06-12 19:29:24,Automotive
user_00617,pv,2023-06-12 19:36:57,
user_00819,cart,2023-06-12 19:52:11,Beauty
,pv,2023-06-12 19:52:27,Automotive
user_00370,pv,2023-06-12 19:55:39,Jewelry
user_00908,cart,2023-06-12 20:01:43,Electronics
user_00806,buy,2023-06-12 20:10:44,Clothing
user_00455,pv,2023-06-12 20:19:44,Clothing
user_00180,pv,2023-06-12 20:22:55,Toys
user_00436,pv,2023-06-12 20:26:12,Jewelry
user_00821,cart,2023-06-12 20:42:57,Books
user_00744,pv,2023-06-12 20:55:04,Electronics
user_00311,fav,2023-06-12 21:08:20,Sports
user_00355,pv,2023-06-12 21:12:33,Automotive
user_00774,pv,2023-06-12 21:31:23,Home
user_00936,pv,2023-06-12 21:38:58,Automotive
user_00293,pv,2023-06-12 21:49:44,Home
user_00504,cart,2023-06-12 21:57:38,Food
user_00214,pv,2023-06-12 22:20:32,Electronics
user_00619,pv,2023-06-12 22:46:48,Sports
user_00818,pv,2023-06-12 23:26:39,Books
user_00238,pv,2023-06-12 23:40:21,Automotive
user_00713,pv,2023-06-12 23:50:06,Automotive
user_00183,pv,2023-06-13 00:19:15,Home
user_00857,cart,2023-06-13 00:22:58,Jewelry
user_00901,pv,2023-06-13 00:31:03,Home
user_00134,pv,2023-06-13 00:36:06,Toys
user_00849,pv,2023-06-13 00:39:22,Beauty
user_00942,fav,2023-06-13 01:34:03,Sports
user_00791,buy,2023-06-13 01:46:33,Electronics
user_00331,cart,2023-06-13 01:48:29,Electronics
user_00763,buy,2023-06-13 01:49:37,Food
user_00494,pv,2023-06-13 01:59:44,Clothing
user_00346,pv,2023-06-13 02:12:40,Electronics
user_00268,pv,2023-06-13 02:20:44,Beauty
user_00179,pv,2023-06-13 02:26:44,Beauty
user_00581,fav,2023-06-13 03:07:26,Toys
user_00160,pv,2023-06-13 03:29:16,Toys
user_00359,pv,2023-06-13 03:56:31,Jewelry
user_00232,buy,2023-06-13 04:18:23,Jewelry
user_00171,pv,2023-06-13 04:41:14,Clothing
user_00517,cart,2023-06-13 04:51:52,Food
user_00944,pv,2023-06-13 05:22:49,Home
user_00039,pv,2023-06-13 05:25:21,Food
user_00881,buy,2023-06-13 05:40:54,Automotive
user_00644,cart,2023-06-13 05:43:25,Food
user_00151,fav,2023-06-13 05:48:55,Sports
user_00519,pv,2023-06-13 05:52:36,Sports
user_00233,pv,2023-06-13 05:54:59,Home
user_00013,pv,2023-06-13 05:57:51,Clothing
user_00850,pv,2023-06-13 06:04:33,Toys
user_00081,pv,2023-06-13 06:07:14,Jewelry
user_00609,pv,2023-06-13 06:12:13,Home
user_00467,pv,2023-06-13 06:22:04,Automotive
user_00178,fav,2023-06-13 06:34:41,Beauty
user_00120,cart,2023-06-13 06:35:35,Beauty
user_00785,buy,2023-06-13 06:44:45,Home
user_00846,pv,2023-06-13 07:02:02,Sports
user_00367,pv,2023-06-13 07:11:24,Automotive
user_00869,pv,2023-06-13 07:12:36,Books
user_00828,fav,2023-06-13 07:23:44,Toys
user_00459,pv,2023-06-13 07:43:08,Books
user_00452,fav,2023-06-13 07:52:44,Toys
user_00561,fav,2023-06-13 08:02:11,Toys
user_00798,pv,2023-06-13 08:14:16,Food
user_00007,pv,2023-06-13 08:16:06,Clothing
user_00235,fav,2023-06-13 08:27:02,Beauty
,fav,2023-06-13 08:48:05,Electronics
user_00663,cart,2023-06-13 09:04:55,Sports
user_00466,cart,2023-06-13 09:09:15,Jewelry
user_00440,fav,2023-06-13 09:30:26,Sports
user_00479,pv,2023-06-13 09:43:08,Clothing
user_00891,pv,2023-06-13 09:45:33,Automotive
user_00460,pv,2023-06-13 09:51:15,Home
user_00550,buy,2023-06-13 09:52:07,Sports
user_00296,pv,2023-06-13 09:52:34,Food
user_00676,buy,2023-06-13 09:55:43,Clothing
user_00682,pv,2023-06-13 10:23:55,Automotive
user_00387,pv,2023-06-13 10:24:24,Sports
user_00905,buy,2023-06-13 10:36:40,Food
user_00385,pv,2023-06-13 10:38:22,
user_00189,pv,2023-06-13 10:52:45,Jewelry
user_00432,cart,2023-06-13 11:08:52,Electronics
user_00072,fav,2023-06-13 11:13:31,Home
user_00040,fav,2023-06-13 11:20:04,Electronics
user_00077,cart,2023-06-13 11:26:41,Automotive
user_00022,pv,2023-06-13 11:36:54,
user_00549,pv,2023-06-13 11:45:29,Toys
user_00180,buy,2023-06-13 11:50:42,Clothing
user_00450,pv,2023-06-13 12:21:26,Electronics
user_00354,cart,2023-06-13 12:30:23,Books
user_00330,cart,2023-06-13 12:34:28,Toys
user_00175,,2023-06-13 12:39:26,Food
user_00426,pv,2023-06-13 12:45:54,Automotive
user_00736,fav,2023-06-13 12:46:35,Automotive
user_00383,cart,2023-06-13 12:47:51,Jewelry
user_00264,pv,2023-06-13 13:01:23,Books
user_00945,fav,2023-06-13 13:06:51,Food
user_00413,cart,2023-06-13 13:08:39,Automotive
user_00241,pv,2023-06-13 13:13:22,Books
user_00904,pv,2023-06-13 13:17:24,Electronics
user_00905,cart,2023-06-13 13:35:20,Sports
user_00621,,2023-06-13 13:43:36,Home
,cart,2023-06-13 13:52:14,Sports
user_00138,pv,2023-06-13 13:53:26,Books
user_00062,,2023-06-13 14:18:18,Clothing
user_00258,pv,2023-06-13 14:18:20,Clothing
user_00743,pv,2023-06-13 14:31:18,Beauty
user_00463,pv,2023-06-13 14:41:15,Toys
user_00474,pv,2023-06-13 14:50:46,Toys
user_00258,pv,2023-06-13 14:58:46,Electronics
user_00247,pv,2023-06-13 15:06:57,Automotive
user_00739,pv,2023-06-13 15:17:01,Toys
user_00001,pv,2023-06-13 15:24:35,Toys
user_00791,cart,2023-06-13 16:07:44,Clothing
user_00799,pv,2023-06-13 16:24:45,Sports
user_00753,pv,2023-06-13 16:26:17,Jewelry
user_00360,cart,2023-06-13 16:26:19,Electronics
user_00597,pv,2023-06-13 16:37:29,Books
user_00573,buy,2023-06-13 16:40:33,Food
user_00748,pv,2023-06-13 16:40:59,Electronics
user_00474,cart,2023-06-13 16:45:23,Food
user_00184,pv,2023-06-13 16:50:02,Food
user_00075,pv,2023-06-13 16:51:41,Jewelry
user_00137,pv,2023-06-13 16:54:33,Food
user_00107,pv,2023-06-13 17:08:07,Automotive
user_00199,fav,2023-06-13 17:12:06,Beauty
user_00885,pv,2023-06-13 17:13:53,Clothing
user_00700,pv,2023-06-13 17:17:10,Sports
user_00302,pv,2023-06-13 17:33:54,Sports
user_00010,test,2023-06-13 17:34:38,Clothing
user_00070,,2023-06-13 17:38:50,Automotive
user_00204,pv,2023-06-13 17:50:37,Automotive
user_00115,cart,2023-06-13 18:12:08,Sports
user_00538,pv,2023-06-13 18:12:32,Home
user_00649,pv,2023-06-13 18:21:48,Electronics
user_00703,pv,2023-06-13 18:26:01,Automotive
user_00733,cart,2023-06-13 18:32:14,Food
user_00107,fav,2023-06-13 18:33:07,Food
user_00106,buy,2023-06-13 18:34:06,Beauty
user_00916,pv,2023-06-13 18:39:17,Automotive
user_00522,fav,2023-06-13 18:47:28,Jewelry
user_00205,cart,2023-06-13 18:48:30,Electronics
user_00479,pv,2023-06-13 18:50:33,Automotive
user_00136,pv,2023-06-13 19:17:19,Beauty
user_00682,cart,2023-06-13 19:17:57,Books
user_00607,fav,2023-06-13 19:18:40,Electronics
,pv,2023-06-13 19:32:03,Home
user_00742,pv,2023-06-13 19:33:08,Books
user_00953,pv,2023-06-13 19:33:12,Toys
user_00112,buy,2023-06-13 19:42:44,Sports
user_00855,pv,2023-06-13 19:59:21,Jewelry
user_00688,pv,2023-06-13 20:12:37,Jewelry
user_00315,pv,2023-06-13 20:14:48,Jewelry
user_00629,pv,2023-06-13 20:34:02,Sports
user_00495,pv,2023-06-13 20:41:15,Electronics
user_00034,pv,2023-06-13 20:49:20,Jewelry
user_00508,pv,2023-06-13 20:56:27,Jewelry
user_00649,pv,2023-06-13 21:24:48,Books
user_00169,pv,2023-06-13 21:26:18,Home
user_00727,pv,2023-06-13 22:18:37,Sports
user_00836,buy,2023-06-13 22:32:09,Automotive
,fav,2023-06-13 23:01:09,Clothing
user_00797,cart,2023-06-13 23:03:18,Sports
user_00488,pv,2023-06-13 23:15:29,Electronics
user_00163,pv,2023-06-13 23:20:35,Electronics
user_00573,pv,2023-06-13 23:32:55,Jewelry
user_00366,buy,2023-06-13 23:35:05,Sports
user_00955,pv,2023-06-13 23:40:27,Clothing
user_00549,pv,2023-06-13 23:54:26,Automotive
user_00998,pv,2023-06-14 00:05:38,Jewelry
user_00798,cart,2023-06-14 00:30:44,Automotive
user_00114,pv,2023-06-14 00:36:19,Electronics
user_00887,pv,2023-06-14 00:42:22,Home
user_00279,cart,2023-06-14 00:51:56,Electronics
user_00855,cart,2023-06-14 01:02:12,Clothing
user_00484,pv,2023-06-14 01:05:54,Jewelry
user_00849,buy,2023-06-14 01:13:53,Books
user_00505,fav,2023-06-14 01:23:38,Food
user_00535,fav,2023-06-14 01:47:49,Books
user_00957,fav,2023-06-14 01:54:33,Jewelry
user_00296,fav,2023-06-14 01:58:40,Sports
user_00459,buy,2023-06-14 02:18:22,Electronics
user_00155,cart,2023-06-14 03:48:30,Jewelry
user_00511,pv,2023-06-14 03:55:11,Home
user_00677,pv,2023-06-14 03:59:09,Automotive
user_00160,pv,2023-06-14 04:16:55,Home
user_00502,pv,2023-06-14 04:35:33,Clothing
user_00278,cart,2023-06-14 04:36:53,Sports
user_00459,cart,2023-06-14 04:39:36,Toys
user_00662,buy,2023-06-14 04:53:29,Automotive
user_00747,pv,2023-06-14 04:55:57,Jewelry
user_00476,cart,2023-06-14 04:57:21,Clothing
user_00474,pv,2023-06-14 05:15:24,Toys
user_00666,pv,2023-06-14 05:32:43,Food
user_00494,pv,2023-06-14 05:36:03,Food
,pv,2023-06-14 05:50:32,Sports
user_00121,fav,2023-06-14 06:01:21,Toys
user_00733,pv,2023-06-14 06:26:13,Electronics
user_00391,buy,2023-06-14 06:40:25,Jewelry
user_00581,pv,2023-06-14 06:44:14,Sports
user_00322,pv,2023-06-14 06:47:41,Electronics
user_00190,buy,2023-06-14 06:52:07,Beauty
user_00219,pv,2023-06-14 07:03:10,Food
user_00071,fav,2023-06-14 07:03:32,Beauty
user_00176,pv,2023-06-14 07:21:22,Jewelry
user_00896,pv,2023-06-14 07:22:35,Toys
user_00146,pv,2023-06-14 07:25:17,Beauty
user_00577,fav,2023-06-14 07:39:03,Toys
user_00630,pv,2023-06-14 07:45:48,Clothing
user_00114,pv,2023-06-14 07:48:56,Clothing
user_00388,cart,2023-06-14 08:07:36,Automotive
user_00967,cart,2023-06-14 08:08:08,Beauty
user_00037,pv,2023-06-14 08:11:47,Clothing
user_00919,,2023-06-14 08:17:27,Food
user_00204,pv,2023-06-14 08:28:03,Sports
user_00048,pv,2023-06-14 08:28:13,Toys
user_00891,pv,2023-06-14 08:33:02,Toys
user_00368,cart,2023-06-14 08:33:03,Sports
user_00162,fav,2023-06-14 08:46:14,Beauty
user_00441,pv,2023-06-14 08:59:21,Jewelry
user_00865,pv,2023-06-14 09:02:16,Jewelry
user_00519,pv,2023-06-14 09:21:33,Beauty
user_00737,pv,2023-06-14 09:28:57,Sports
user_00435,pv,2023-06-14 09:29:47,Home
user_00019,cart,2023-06-14 09:36:48,Electronics
user_00120,fav,2023-06-14 09:48:33,Food
user_00327,pv,2023-06-14 10:11:09,Toys
user_00027,cart,2023-06-14 10:17:10,Toys
user_00086,pv,2023-06-14 10:23:29,Clothing
user_00896,pv,2023-06-14 10:43:11,Beauty
user_00980,pv,2023-06-14 10:54:55,Toys
user_00882,buy,2023-06-14 11:13:26,Beauty
user_00906,cart,2023-06-14 11:17:47,Automotive
user_00901,pv,2023-06-14 11:41:44,Automotive
user_00141,fav,2023-06-14 11:55:48,Home
user_00937,pv,2023-06-14 12:15:46,Sports
user_00839,cart,2023-06-14 12:17:04,Toys
user_00030,cart,2023-06-14 12:22:08,Home
user_00843,pv,2023-06-14 12:32:37,Books
user_00606,pv,2023-06-14 12:38:18,Toys
user_00249,pv,2023-06-14 12:48:25,Sports
,pv,2023-06-14 13:24:48,Automotive
,pv,2023-06-14 13:29:05,Automotive
user_00106,pv,2023-06-14 13:39:20,Jewelry
user_00048,pv,2023-06-14 14:01:25,Clothing
user_00782,,2023-06-14 14:08:25,Electronics
user_00992,fav,2023-06-14 14:33:45,Clothing
user_00007,pv,2023-06-14 14:36:41,Electronics
user_00013,pv,2023-06-14 14:37:44,Home
user_00581,pv,2023-06-14 14:44:59,Toys
user_00048,fav,2023-06-14 14:45:20,Home
user_00642,cart,2023-06-14 14:58:55,Sports
user_00543,pv,2023-06-14 15:47:09,Toys
user_00171,pv,2023-06-14 15:50:31,Jewelry
user_00185,pv,2023-06-14 15:55:16,Beauty
user_00511,pv,2023-06-14 15:58:06,Sports
user_00575,pv,2023-06-14 16:11:56,Home
user_00339,fav,2023-06-14 16:16:53,Automotive
user_00401,pv,2023-06-14 16:18:07,Clothing
user_00240,pv,2023-06-14 16:24:03,Toys
user_00348,pv,2023-06-14 16:27:33,Home
user_00013,pv,2023-06-14 16:46:50,Books
user_00553,pv,2023-06-14 17:03:04,Books
user_00741,fav,2023-06-14 17:16:07,Jewelry
user_00077,fav,2023-06-14 17:16:35,Electronics
user_00651,pv,2023-06-14 17:21:33,Sports
user_00120,pv,2023-06-14 17:40:04,Sports
user_00718,pv,2023-06-14 17:45:32,Toys
user_00821,cart,2023-06-14 17:47:01,Jewelry
user_00292,pv,2023-06-14 17:59:24,Electronics
user_00273,fav,2023-06-14 18:03:21,Automotive
user_00598,pv,2023-06-14 18:08:28,
user_00048,buy,2023-06-14 18:13:28,Clothing
user_00246,buy,2023-06-14 19:11:59,Food
user_00866,pv,2023-06-14 19:20:03,Beauty
user_00472,pv,2023-06-14 19:24:31,Jewelry
user_00260,buy,2023-06-14 19:35:36,Electronics
user_00405,pv,2023-06-14 19:48:34,Electronics
user_00468,pv,2023-06-14 19:57:22,
user_00991,fav,2023-06-14 20:02:38,Food
user_00449,fav,2023-06-14 20:05:51,Automotive
user_00292,cart,2023-06-14 20:07:42,Home
user_00093,pv,2023-06-14 20:12:36,Food
user_00321,fav,2023-06-14 20:15:38,Food
user_00080,fav,2023-06-14 21:27:27,Sports
user_00798,pv,2023-06-14 21:28:48,Sports
user_00698,pv,2023-06-14 21:39:48,Home
user_00106,fav,2023-06-14 21:57:44,Home
user_00948,cart,2023-06-14 22:05:50,Beauty
user_00035,pv,2023-06-14 22:08:50,Beauty
user_00374,pv,2023-06-14 22:28:12,Beauty
user_00064,buy,2023-06-14 22:46:19,Automotive
user_00261,pv,2023-06-14 22:57:31,Food
user_00028,cart,2023-06-14 23:13:37,Sports
user_00746,pv,2023-06-14 23:23:37,Food
user_00994,cart,2023-06-14 23:29:44,Jewelry
user_00938,pv,2023-06-14 23:32:22,Books
user_00491,cart,2023-06-14 23:32:42,Beauty
user_00925,cart,2023-06-14 23:37:46,Toys
user_00773,buy,2023-06-14 23:39:58,Jewelry
user_00288,cart,2023-06-14 23:45:45,Beauty
user_00560,pv,2023-06-15 00:13:23,Sports
user_00424,pv,2023-06-15 00:15:28,Home
user_00130,pv,2023-06-15 00:20:49,Books
,pv,2023-06-15 00:25:35,Jewelry
user_00054,cart,2023-06-15 00:34:47,Automotive
user_00638,pv,2023-06-15 00:47:19,Beauty
user_00356,cart,2023-06-15 00:47:51,Jewelry
user_00399,pv,2023-06-15 00:50:47,Sports
user_00936,pv,2023-06-15 01:15:24,
user_00082,cart,2023-06-15 01:36:31,Toys
user_00776,buy,2023-06-15 01:47:02,Automotive
user_00973,buy,2023-06-15 02:01:19,Beauty
user_00992,cart,2023-06-15 02:07:19,Sports
user_00482,cart,2023-06-15 02:09:26,Jewelry
,pv,2023-06-15 02:10:06,Books
,pv,2023-06-15 02:12:14,Automotive
user_00625,,2023-06-15 02:17:11,Automotive
user_00202,cart,2023-06-15 02:19:59,Automotive
user_00663,pv,2023-06-15 02:20:45,Food
user_00536,fav,2023-06-15 02:38:38,Toys
user_00005,fav,2023-06-15 02:49:55,Automotive
user_00479,cart,2023-06-15 02:51:39,Clothing
user_00055,pv,2023-06-15 03:29:32,Sports
user_00773,cart,2023-06-15 03:39:42,Toys
user_00502,pv,2023-06-15 03:45:29,Jewelry
user_00556,pv,2023-06-15 03:48:31,
user_00102,pv,2023-06-15 04:12:06,Sports
user_00393,pv,2023-06-15 04:13:14,Automotive
user_00637,cart,2023-06-15 04:14:22,Home
user_00509,buy,2023-06-15 04:22:48,Automotive
user_00554,pv,2023-06-15 04:32:49,Sports
user_00963,pv,2023-06-15 04:38:36,Beauty
user_00937,pv,2023-06-15 04:48:51,Toys
user_00141,buy,2023-06-15 04:49:46,Beauty
user_00527,pv,2023-06-15 04:58:04,Sports
user_00074,buy,2023-06-15 05:04:44,Toys
user_00717,pv,2023-06-15 05:07:05,Beauty
user_00583,fav,2023-06-15 05:16:22,Clothing
user_00981,pv,2023-06-15 05:24:23,Jewelry
user_00755,,2023-06-15 05:35:55,Clothing
user_00992,pv,2023-06-15 05:41:38,Beauty
user_00060,cart,2023-06-15 05:46:29,Clothing
user_00214,fav,2023-06-15 05:57:30,Toys
user_00891,pv,2023-06-15 06:00:16,Books
user_00102,pv,2023-06-15 06:19:16,Automotive
user_00127,fav,2023-06-15 06:23:23,Clothing
user_00123,fav,2023-06-15 06:27:43,Books
user_00294,pv,2023-06-15 06:55:07,Jewelry
user_00113,pv,2023-06-15 07:00:23,Books
user_00610,pv,2023-06-15 07:21:36,Sports
user_00857,fav,2023-06-15 07:30:43,Clothing
user_00052,cart,2023-06-15 07:48:22,Toys
user_00850,fav,2023-06-15 07:53:25,Jewelry
user_00435,pv,2023-06-15 08:12:32,Food
user_00194,fav,2023-06-15 08:23:21,
user_00017,buy,2023-06-15 08:23:57,Toys
user_00045,pv,2023-06-15 08:25:47,Automotive
user_00464,pv,2023-06-15 08:45:33,Sports
user_00831,fav,2023-06-15 08:48:34,Food
user_00852,pv,2023-06-15 08:56:17,Food
user_00194,fav,2023-06-15 09:23:27,Books
user_00707,fav,2023-06-15 09:25:07,
user_00427,pv,2023-06-15 09:26:51,Sports
user_00766,pv,2023-06-15 09:28:20,Automotive
user_00668,buy,2023-06-15 09:31:29,Sports
user_00667,cart,2023-06-15 09:37:10,Clothing
user_00105,pv,2023-06-15 09:52:04,Sports
user_00284,fav,2023-06-15 09:52:59,Toys
user_00812,pv,2023-06-15 09:55:02,Clothing
user_00243,cart,2023-06-15 10:08:31,Food
user_00469,buy,2023-06-15 10:19:31,Toys
user_00730,,2023-06-15 10:20:02,Jewelry
user_00408,cart,2023-06-15 10:25:50,Clothing
user_00775,cart,2023-06-15 10:52:52,Automotive
user_00887,fav,2023-06-15 10:55:52,Automotive
user_00693,pv,2023-06-15 11:09:41,Sports
user_00839,pv,2023-06-15 11:14:48,Beauty
user_00415,cart,2023-06-15 11:16:47,Food
user_00260,fav,2023-06-15 11:30:46,Sports
user_00674,buy,2023-06-15 11:31:26,Sports
user_00692,pv,2023-06-15 11:38:27,Beauty
user_00561,pv,2023-06-15 11:45:49,Beauty
user_00209,pv,2023-06-15 12:00:54,Sports
user_00585,pv,2023-06-15 12:08:40,Home
user_00835,cart,2023-06-15 12:10:09,Sports
user_00529,buy,2023-06-15 12:22:35,Clothing
user_00024,cart,2023-06-15 12:25:47,Electronics
user_00499,pv,2023-06-15 12:32:31,Clothing
user_00540,buy,2023-06-15 12:32:49,Clothing
user_00822,pv,2023-06-15 12:42:22,Sports
user_00777,pv,2023-06-15 12:47:05,Sports
user_00385,fav,2023-06-15 12:58:17,
user_00454,pv,2023-06-15 13:08:55,Books
user_00213,pv,2023-06-15 13:15:36,Jewelry
user_00176,buy,2023-06-15 13:51:30,Toys
user_00396,pv,2023-06-15 14:20:01,Sports
user_00377,pv,2023-06-15 14:35:05,Books
user_00007,pv,2023-06-15 14:51:02,Food
user_00580,pv,2023-06-15 14:55:13,Clothing
user_00827,fav,2023-06-15 15:13:24,Books
,pv,2023-06-15 15:33:07,Sports
user_00959,pv,2023-06-15 15:39:18,Electronics
user_00195,pv,2023-06-15 15:51:39,Beauty
user_00574,pv,2023-06-15 15:51:45,Beauty
user_00745,buy,2023-06-15 15:53:22,Books
user_00914,pv,2023-06-15 16:19:08,Home
user_00748,pv,2023-06-15 16:36:18,Beauty
user_00506,pv,2023-06-15 16:42:08,Books
user_00931,pv,2023-06-15 16:52:33,Automotive
user_00007,cart,2023-06-15 17:07:54,Home
user_00218,pv,2023-06-15 17:28:43,Automotive
user_00860,pv,2023-06-15 17:29:46,Toys
user_00666,buy,2023-06-15 17:52:35,Toys
user_00831,cart,2023-06-15 18:08:10,Electronics
user_00509,buy,2023-06-15 18:30:49,Home
user_00656,pv,2023-06-15 18:36:38,Sports
