timestamp,station_id,weather,temperature,humidity,wind_speed,ridership
2023-07-31 00:00:00,8,阴天,7.5,47.4,4.5,0
2023-07-31 01:00:00,1,晴天,14.9,49.2,2.2,36
2023-07-31 02:00:00,7,阴天,10.6,52.7,1.5,26
2023-07-31 03:00:00,5,大雨,8.2,32.7,1.1,34
2023-07-31 04:00:00,8,晴天,8.2,57.6,2.2,39
2023-07-31 05:00:00,1,小雨,14.0,60.1,1.1,29
2023-07-31 06:00:00,7,晴天,11.6,60.7,1.7,32
2023-07-31 07:00:00,5,大雨,15.4,38.3,4.0,84
2023-07-31 08:00:00,4,晴天,11.8,65.2,3.0,310
2023-07-31 09:00:00,7,晴天,19.6,45.2,4.1,430
2023-07-31 10:00:00,10,多云,14.7,56.4,3.7,144
2023-07-31 11:00:00,2,多云,19.6,48.9,5.1,182
2023-07-31 12:00:00,1,阴天,15.8,77.3,0.7,172
2023-07-31 13:00:00,1,阴天,23.5,49.7,16.0,131
2023-07-31 14:00:00,1,多云,13.0,80.2,1.9,126
2023-07-31 15:00:00,5,晴天,17.7,62.0,3.8,220
2023-07-31 16:00:00,10,小雨,19.2,66.3,3.4,78
2023-07-31 17:00:00,7,多云,17.4,61.2,2.5,427
2023-07-31 18:00:00,2,多云,11.3,47.2,16.4,305
2023-07-31 19:00:00,10,晴天,8.5,66.1,0.7,364
2023-07-31 20:00:00,8,多云,14.8,53.6,1.6,87
2023-07-31 21:00:00,4,晴天,11.1,64.8,0.4,84
2023-07-31 22:00:00,3,大雨,7.5,69.1,0.6,27
2023-07-31 23:00:00,10,多云,12.6,88.6,3.7,35
2023-08-01 00:00:00,8,阴天,3.3,67.1,0.0,6
2023-08-01 01:00:00,2,多云,3.2,74.3,6.6,36
2023-08-01 02:00:00,3,晴天,3.1,69.9,3.0,5
2023-08-01 03:00:00,3,阴天,4.2,56.6,1.7,0
2023-08-01 04:00:00,10,多云,5.1,70.2,1.2,61
2023-08-01 05:00:00,1,晴天,9.7,58.1,0.4,54
2023-08-01 06:00:00,6,小雨,14.7,53.8,7.6,24
2023-08-01 07:00:00,2,多云,7.1,43.7,3.7,269
2023-08-01 08:00:00,1,大雨,11.5,69.8,1.2,55
2023-08-01 09:00:00,2,多云,13.0,51.5,0.2,256
2023-08-01 10:00:00,6,小雨,15.7,69.4,1.2,74
2023-08-01 11:00:00,4,晴天,17.8,60.1,0.6,189
2023-08-01 12:00:00,6,多云,14.5,55.7,4.6,135
2023-08-01 13:00:00,9,阴天,12.9,47.0,3.8,121
2023-08-01 14:00:00,10,大雨,16.1,79.5,2.1,15
2023-08-01 15:00:00,10,晴天,8.6,54.1,6.5,166
2023-08-01 16:00:00,8,晴天,6.1,83.8,0.6,127
2023-08-01 17:00:00,1,晴天,19.1,47.7,1.8,483
2023-08-01 18:00:00,8,小雨,7.6,82.6,3.7,108
2023-08-01 19:00:00,9,大雨,7.5,61.3,0.2,66
2023-08-01 20:00:00,6,小雨,9.1,72.9,1.4,29
2023-08-01 21:00:00,10,多云,7.5,40.5,2.5,62
2023-08-01 22:00:00,5,大雨,8.3,40.4,1.4,0
2023-08-01 23:00:00,6,多云,8.0,63.9,2.0,25
2023-08-02 00:00:00,6,晴天,0.7,44.8,2.8,0
2023-08-02 01:00:00,9,多云,9.0,79.9,1.4,56
2023-08-02 02:00:00,4,阴天,7.2,65.5,0.3,25
2023-08-02 03:00:00,2,大雨,7.6,50.3,0.5,19
2023-08-02 04:00:00,9,多云,8.8,46.2,2.2,44
2023-08-02 05:00:00,2,小雨,2.0,55.7,0.6,4
2023-08-02 06:00:00,10,阴天,9.4,51.5,6.6,80
2023-08-02 07:00:00,9,多云,8.4,67.4,5.4,318
2023-08-02 08:00:00,2,晴天,9.2,58.8,1.3,345
2023-08-02 09:00:00,8,阴天,12.1,77.5,5.3,211
2023-08-02 10:00:00,9,阴天,16.8,69.5,2.3,161
2023-08-02 11:00:00,10,晴天,15.7,47.0,0.5,176
2023-08-02 12:00:00,9,多云,16.3,53.6,2.9,192
2023-08-02 13:00:00,10,多云,13.5,47.0,3.4,93
2023-08-02 14:00:00,9,晴天,15.5,47.0,0.3,198
2023-08-02 15:00:00,2,阴天,12.9,33.1,1.1,126
2023-08-02 16:00:00,4,多云,15.3,74.1,0.0,177
2023-08-02 17:00:00,7,阴天,13.4,79.4,1.1,229
2023-08-02 18:00:00,2,晴天,10.5,45.2,1.2,366
2023-08-02 19:00:00,1,多云,6.3,43.7,3.0,313
2023-08-02 20:00:00,3,晴天,8.3,68.4,0.7,107
2023-08-02 21:00:00,4,大雨,7.2,47.7,0.1,9
2023-08-02 22:00:00,8,多云,6.0,79.1,1.1,100
2023-08-02 23:00:00,6,小雨,3.7,49.2,5.2,21
2023-08-03 00:00:00,2,晴天,3.0,27.9,1.5,9
2023-08-03 01:00:00,9,晴天,6.1,58.0,1.6,61
2023-08-03 02:00:00,2,晴天,3.1,51.1,1.9,9
2023-08-03 03:00:00,5,晴天,5.7,62.2,4.2,31
2023-08-03 04:00:00,4,小雨,9.3,54.8,2.0,35
2023-08-03 05:00:00,7,多云,10.0,68.6,0.3,52
2023-08-03 06:00:00,8,小雨,6.5,66.3,0.7,5
2023-08-03 07:00:00,5,多云,12.2,64.9,0.6,263
2023-08-03 08:00:00,10,晴天,18.6,62.9,2.1,448
2023-08-03 09:00:00,5,晴天,15.6,60.0,0.1,420
2023-08-03 10:00:00,2,晴天,13.5,39.0,1.0,156
2023-08-03 11:00:00,8,大雨,18.8,65.8,2.8,27
2023-08-03 12:00:00,2,小雨,21.6,71.0,1.3,97
2023-08-03 13:00:00,10,晴天,17.4,65.2,3.7,234
2023-08-03 14:00:00,6,晴天,9.1,57.0,1.5,157
2023-08-03 15:00:00,8,阴天,15.4,68.9,11.6,176
2023-08-03 16:00:00,6,小雨,16.5,63.5,10.1,69
2023-08-03 17:00:00,4,小雨,5.1,70.7,4.8,135
2023-08-03 18:00:00,4,多云,12.8,58.7,9.3,318
2023-08-03 19:00:00,6,晴天,8.1,38.6,,351
2023-08-03 20:00:00,4,阴天,11.4,57.3,4.2,81
2023-08-03 21:00:00,8,大雨,6.3,45.8,1.2,8
2023-08-03 22:00:00,9,晴天,6.7,53.0,3.9,80
2023-08-03 23:00:00,1,大雨,6.3,61.3,1.4,0
2023-08-04 00:00:00,4,大雨,7.1,74.9,1.0,1
2023-08-04 01:00:00,4,晴天,6.5,70.0,9.6,45
2023-08-04 02:00:00,2,多云,3.0,63.1,0.7,0
2023-08-04 03:00:00,6,晴天,5.7,78.7,4.3,41
2023-08-04 04:00:00,3,晴天,7.5,60.7,3.4,41
2023-08-04 05:00:00,7,小雨,12.4,63.0,1.1,12
2023-08-04 06:00:00,5,晴天,11.5,54.3,1.8,25
2023-08-04 07:00:00,4,大雨,9.3,44.0,0.5,53
2023-08-04 08:00:00,5,阴天,9.7,68.4,7.6,222
2023-08-04 09:00:00,8,晴天,15.5,36.5,10.3,437
2023-08-04 10:00:00,3,多云,12.9,46.0,4.0,112
2023-08-04 11:00:00,7,大雨,17.1,62.7,5.7,32
2023-08-04 12:00:00,6,大雨,14.8,47.3,0.3,4
2023-08-04 13:00:00,1,大雨,19.2,60.3,1.5,27
2023-08-04 14:00:00,7,晴天,12.1,62.2,1.2,139
2023-08-04 15:00:00,7,多云,17.9,51.6,2.5,157
2023-08-04 16:00:00,1,多云,15.5,60.8,0.6,171
2023-08-04 17:00:00,9,阴天,10.0,60.6,2.5,243
2023-08-04 18:00:00,6,晴天,7.4,42.9,3.2,386
2023-08-04 19:00:00,2,阴天,14.5,68.2,0.4,269
2023-08-04 20:00:00,5,晴天,4.8,29.5,0.4,43
2023-08-04 21:00:00,4,阴天,7.4,88.2,0.1,69
2023-08-04 22:00:00,7,小雨,6.7,68.0,4.3,41
2023-08-04 23:00:00,8,多云,5.2,75.3,1.2,52
2023-08-05 00:00:00,1,小雨,7.3,69.9,0.8,4
2023-08-05 01:00:00,5,晴天,2.4,59.4,4.5,38
2023-08-05 02:00:00,3,晴天,11.5,48.4,0.5,9
2023-08-05 03:00:00,1,晴天,4.0,59.6,1.7,0
2023-08-05 04:00:00,3,晴天,7.1,72.5,4.1,2
2023-08-05 05:00:00,6,晴天,4.4,47.7,2.6,0
2023-08-05 06:00:00,7,大雨,13.1,62.4,2.4,0
2023-08-05 07:00:00,8,小雨,17.0,32.8,0.5,100
2023-08-05 08:00:00,4,晴天,18.5,47.9,0.6,266
2023-08-05 09:00:00,3,阴天,16.9,47.1,2.6,176
2023-08-05 10:00:00,5,小雨,13.2,85.2,0.1,8
2023-08-05 11:00:00,9,阴天,14.8,39.9,6.1,57
2023-08-05 12:00:00,6,小雨,14.0,66.0,1.3,48
2023-08-05 13:00:00,9,晴天,11.2,83.9,1.6,69
2023-08-05 14:00:00,6,多云,13.4,75.1,0.9,67
2023-08-05 15:00:00,2,小雨,16.3,82.8,6.3,14
2023-08-05 16:00:00,5,晴天,9.9,85.0,3.1,68
2023-08-05 17:00:00,9,晴天,4.5,60.8,1.8,54
2023-08-05 18:00:00,8,晴天,6.2,,2.6,217
2023-08-05 19:00:00,7,晴天,11.2,62.9,1.4,225
2023-08-05 20:00:00,1,多云,2.3,67.2,1.9,11
2023-08-05 21:00:00,4,多云,5.0,66.3,1.3,55
2023-08-05 22:00:00,7,晴天,4.5,85.8,1.6,22
2023-08-05 23:00:00,7,小雨,5.9,64.4,1.1,0
2023-08-06 00:00:00,6,多云,5.7,45.7,0.2,48
2023-08-06 01:00:00,8,晴天,6.4,68.9,0.1,12
2023-08-06 02:00:00,6,晴天,5.2,71.0,0.6,31
2023-08-06 03:00:00,10,晴天,3.6,47.7,0.9,0
2023-08-06 04:00:00,3,多云,10.2,47.1,6.6,21
2023-08-06 05:00:00,4,晴天,3.4,74.3,2.8,9
2023-08-06 06:00:00,3,多云,12.3,52.0,9.5,44
2023-08-06 07:00:00,1,小雨,14.7,53.8,1.2,71
2023-08-06 08:00:00,10,多云,19.5,53.1,1.5,233
2023-08-06 09:00:00,5,晴天,11.3,63.7,3.8,199
2023-08-06 10:00:00,1,晴天,12.6,76.5,2.6,121
2023-08-06 11:00:00,1,小雨,15.0,70.0,2.3,9
2023-08-06 12:00:00,2,阴天,14.9,53.1,2.6,72
2023-08-06 13:00:00,4,大雨,17.3,80.1,2.6,0
2023-08-06 14:00:00,6,多云,15.9,73.0,4.4,102
2023-08-06 15:00:00,8,多云,12.5,74.9,3.3,94
2023-08-06 16:00:00,3,多云,12.2,74.4,9.5,100
2023-08-06 17:00:00,1,阴天,14.1,52.3,8.9,162
2023-08-06 18:00:00,3,晴天,6.2,46.2,1.6,214
2023-08-06 19:00:00,3,阴天,8.0,54.9,0.1,159
2023-08-06 20:00:00,5,小雨,9.2,74.9,0.0,61
2023-08-06 21:00:00,4,小雨,3.3,42.3,0.4,8
2023-08-06 22:00:00,4,晴天,-5.0,40.3,0.2,33
2023-08-06 23:00:00,9,小雨,9.5,32.8,1.4,2
2023-08-07 00:00:00,7,多云,4.9,41.2,0.2,25
2023-08-07 01:00:00,4,晴天,1.4,48.2,2.9,25
2023-08-07 02:00:00,3,晴天,8.4,61.9,0.6,29
2023-08-07 03:00:00,6,阴天,5.8,42.7,2.2,38
2023-08-07 04:00:00,3,多云,4.4,69.9,0.3,22
2023-08-07 05:00:00,6,多云,9.8,60.7,5.3,44
2023-08-07 06:00:00,9,晴天,10.2,29.4,4.5,38
2023-08-07 07:00:00,6,小雨,9.5,59.7,1.5,143
2023-08-07 08:00:00,4,小雨,10.2,62.1,7.2,110
2023-08-07 09:00:00,5,小雨,10.5,88.7,0.6,100
2023-08-07 10:00:00,6,多云,16.5,63.6,5.0,173
2023-08-07 11:00:00,3,多云,11.1,33.5,2.4,149
2023-08-07 12:00:00,8,多云,12.6,63.4,1.2,117
2023-08-07 13:00:00,4,晴天,15.1,62.6,0.3,206
2023-08-07 14:00:00,8,阴天,18.7,69.1,0.6,133
2023-08-07 15:00:00,10,多云,13.9,99.6,6.0,107
2023-08-07 16:00:00,10,晴天,14.3,52.0,2.8,161
2023-08-07 17:00:00,3,多云,11.6,50.2,0.8,288
2023-08-07 18:00:00,10,大雨,12.7,67.0,2.1,74
2023-08-07 19:00:00,7,晴天,14.5,87.4,0.3,297
2023-08-07 20:00:00,9,晴天,6.2,70.1,0.3,91
2023-08-07 21:00:00,4,小雨,6.5,54.9,7.2,34
2023-08-07 22:00:00,8,晴天,6.2,74.8,1.8,126
2023-08-07 23:00:00,3,大雨,6.8,86.9,1.3,11
2023-08-08 00:00:00,7,晴天,5.4,48.5,8.9,24
2023-08-08 01:00:00,3,大雨,3.5,45.0,1.5,0
2023-08-08 02:00:00,7,晴天,5.6,60.8,1.2,48
2023-08-08 03:00:00,10,晴天,13.8,64.5,1.0,50
2023-08-08 04:00:00,10,阴天,8.4,80.8,2.5,27
2023-08-08 05:00:00,6,多云,3.0,53.0,2.5,5
2023-08-08 06:00:00,2,多云,8.8,66.0,0.0,45
2023-08-08 07:00:00,3,晴天,11.3,83.4,3.2,255
2023-08-08 08:00:00,6,小雨,12.1,63.4,4.7,112
2023-08-08 09:00:00,4,多云,13.3,54.1,2.9,298
2023-08-08 10:00:00,6,阴天,15.2,68.6,6.1,147
2023-08-08 11:00:00,1,阴天,16.4,55.0,1.0,128
2023-08-08 12:00:00,10,小雨,15.8,65.1,0.6,80
2023-08-08 13:00:00,1,多云,17.7,57.2,3.6,172
2023-08-08 14:00:00,3,多云,9.8,57.8,0.6,126
2023-08-08 15:00:00,8,小雨,12.8,,0.3,63
2023-08-08 16:00:00,8,晴天,13.8,51.4,0.3,142
2023-08-08 17:00:00,4,晴天,12.1,74.9,4.4,377
2023-08-08 18:00:00,6,晴天,8.0,62.8,0.1,363
2023-08-08 19:00:00,8,晴天,7.1,79.1,1.0,339
2023-08-08 20:00:00,7,晴天,5.0,26.2,0.4,27
2023-08-08 21:00:00,7,多云,9.4,52.2,4.2,78
2023-08-08 22:00:00,4,大雨,0.1,48.9,2.1,0
2023-08-08 23:00:00,9,多云,1.3,56.2,0.7,7
2023-08-09 00:00:00,10,晴天,6.3,44.5,4.2,54
2023-08-09 01:00:00,6,晴天,6.8,35.9,4.2,37
2023-08-09 02:00:00,3,多云,0.9,70.1,2.2,20
2023-08-09 03:00:00,5,晴天,8.3,51.1,1.0,39
2023-08-09 04:00:00,5,小雨,8.0,68.3,2.6,8
2023-08-09 05:00:00,5,阴天,10.3,42.3,8.1,16
2023-08-09 06:00:00,8,晴天,10.2,35.5,0.2,19
2023-08-09 07:00:00,9,晴天,12.6,63.6,0.9,338
2023-08-09 08:00:00,9,多云,13.9,69.5,1.0,285
2023-08-09 09:00:00,6,阴天,15.0,50.8,3.0,220
2023-08-09 10:00:00,6,大雨,15.1,44.7,3.2,0
2023-08-09 11:00:00,9,阴天,14.6,78.7,0.7,115
2023-08-09 12:00:00,4,晴天,14.8,59.1,0.7,142
2023-08-09 13:00:00,6,阴天,15.5,45.0,7.9,142
2023-08-09 14:00:00,4,晴天,16.8,37.5,4.2,179
2023-08-09 15:00:00,1,晴天,19.4,49.7,8.2,204
2023-08-09 16:00:00,7,阴天,14.1,54.1,5.3,106
2023-08-09 17:00:00,10,阴天,12.4,71.4,1.5,215
2023-08-09 18:00:00,6,晴天,13.6,59.7,0.4,388
2023-08-09 19:00:00,9,晴天,9.9,58.0,3.0,359
2023-08-09 20:00:00,7,晴天,4.3,46.3,1.3,27
2023-08-09 21:00:00,7,晴天,4.3,80.7,1.7,32
2023-08-09 22:00:00,2,晴天,11.2,74.6,1.7,103
2023-08-09 23:00:00,9,阴天,3.0,73.5,8.3,13
2023-08-10 00:00:00,10,小雨,6.7,59.1,0.2,0
2023-08-10 01:00:00,9,大雨,2.2,66.0,0.6,0
2023-08-10 02:00:00,6,大雨,9.5,21.4,2.8,0
2023-08-10 03:00:00,3,多云,5.1,63.0,6.5,29
2023-08-10 04:00:00,1,大雨,7.7,88.8,7.5,26
2023-08-10 05:00:00,4,多云,8.0,51.3,2.5,10
2023-08-10 06:00:00,3,晴天,11.5,45.2,0.1,33
2023-08-10 07:00:00,1,多云,11.8,57.9,1.4,243
2023-08-10 08:00:00,3,多云,,47.1,7.5,357
2023-08-10 09:00:00,4,大雨,15.5,46.1,2.1,71
2023-08-10 10:00:00,8,阴天,15.2,64.0,3.9,146
2023-08-10 11:00:00,9,多云,16.8,72.4,0.9,162
2023-08-10 12:00:00,3,大雨,17.1,64.1,0.1,0
2023-08-10 13:00:00,6,晴天,13.6,42.8,2.6,137
2023-08-10 14:00:00,10,大雨,12.9,50.0,5.4,42
2023-08-10 15:00:00,5,多云,18.2,64.8,13.9,184
2023-08-10 16:00:00,6,晴天,14.6,69.9,5.6,154
2023-08-10 17:00:00,4,多云,12.5,56.9,2.4,310
2023-08-10 18:00:00,10,小雨,7.6,46.6,2.8,124
2023-08-10 19:00:00,6,晴天,3.3,71.6,5.2,128
2023-08-10 20:00:00,7,阴天,6.6,87.2,0.1,46
2023-08-10 21:00:00,9,晴天,5.1,76.9,9.1,110
2023-08-10 22:00:00,10,阴天,4.7,89.8,2.3,0
2023-08-10 23:00:00,7,小雨,7.7,50.7,9.1,12
2023-08-11 00:00:00,6,晴天,9.6,75.5,4.3,57
2023-08-11 01:00:00,1,多云,8.5,79.3,0.5,18
2023-08-11 02:00:00,2,小雨,3.9,52.7,0.5,15
2023-08-11 03:00:00,1,小雨,8.1,47.6,1.3,0
2023-08-11 04:00:00,9,小雨,6.0,45.6,0.9,1
2023-08-11 05:00:00,10,多云,3.2,58.6,1.7,9
2023-08-11 06:00:00,10,多云,9.8,37.4,2.8,47
2023-08-11 07:00:00,9,阴天,15.1,85.3,1.7,229
2023-08-11 08:00:00,7,晴天,11.5,40.7,0.2,334
2023-08-11 09:00:00,2,多云,16.0,66.3,11.1,374
2023-08-11 10:00:00,6,晴天,12.3,26.1,1.7,144
2023-08-11 11:00:00,4,大雨,16.9,90.7,5.7,2
2023-08-11 12:00:00,1,大雨,14.3,78.7,0.2,18
2023-08-11 13:00:00,1,晴天,19.4,36.1,5.0,221
2023-08-11 14:00:00,5,晴天,13.4,64.6,0.6,143
2023-08-11 15:00:00,2,晴天,11.9,56.4,3.4,171
2023-08-11 16:00:00,4,多云,16.9,62.3,3.3,167
2023-08-11 17:00:00,1,多云,9.6,69.5,7.2,334
2023-08-11 18:00:00,4,阴天,10.6,48.0,1.2,285
2023-08-11 19:00:00,6,多云,7.0,59.2,0.3,323
2023-08-11 20:00:00,10,晴天,10.3,32.9,6.0,79
2023-08-11 21:00:00,4,阴天,10.4,61.2,1.2,35
2023-08-11 22:00:00,1,多云,3.6,29.1,0.8,27
2023-08-11 23:00:00,7,多云,6.8,79.6,2.0,46
2023-08-12 00:00:00,2,晴天,6.9,38.0,0.5,30
2023-08-12 01:00:00,9,多云,5.5,64.4,1.1,8
2023-08-12 02:00:00,3,阴天,10.2,72.4,1.5,0
2023-08-12 03:00:00,8,多云,11.0,88.0,1.0,29
2023-08-12 04:00:00,8,晴天,4.9,86.6,1.8,33
2023-08-12 05:00:00,3,小雨,12.3,80.9,1.5,0
2023-08-12 06:00:00,4,阴天,11.5,59.8,4.5,28
2023-08-12 07:00:00,2,晴天,12.0,76.7,7.5,234
2023-08-12 08:00:00,4,多云,11.8,64.1,0.3,162
2023-08-12 09:00:00,9,阴天,9.1,65.4,5.2,132
2023-08-12 10:00:00,2,晴天,15.2,50.7,8.1,130
2023-08-12 11:00:00,3,小雨,15.8,86.1,3.5,33
2023-08-12 12:00:00,4,小雨,21.0,48.0,16.9,66
2023-08-12 13:00:00,5,小雨,12.8,43.9,1.2,29
2023-08-12 14:00:00,1,多云,9.5,66.1,5.3,78
2023-08-12 15:00:00,7,晴天,10.0,33.1,3.4,71
2023-08-12 16:00:00,10,小雨,17.3,61.8,1.2,43
2023-08-12 17:00:00,7,晴天,10.0,84.5,3.7,159
2023-08-12 18:00:00,9,多云,14.1,66.2,2.1,189
2023-08-12 19:00:00,4,晴天,8.7,60.5,0.6,193
2023-08-12 20:00:00,6,晴天,4.6,47.4,0.6,33
2023-08-12 21:00:00,2,阴天,12.5,37.5,3.7,30
2023-08-12 22:00:00,4,多云,9.6,73.0,3.7,79
2023-08-12 23:00:00,2,阴天,4.6,60.4,2.3,25
2023-08-13 00:00:00,10,晴天,8.0,69.4,2.1,31
2023-08-13 01:00:00,5,多云,5.5,27.1,0.6,0
2023-08-13 02:00:00,7,晴天,7.0,71.0,1.7,13
2023-08-13 03:00:00,1,大雨,11.8,89.8,6.2,0
2023-08-13 04:00:00,10,大雨,2.9,80.1,5.8,0
2023-08-13 05:00:00,10,晴天,7.6,64.4,3.2,47
2023-08-13 06:00:00,7,阴天,10.1,44.3,17.8,13
2023-08-13 07:00:00,10,晴天,12.3,61.8,6.7,185
2023-08-13 08:00:00,6,小雨,8.8,62.3,0.5,63
2023-08-13 09:00:00,6,阴天,16.3,52.6,1.5,167
2023-08-13 10:00:00,8,阴天,10.9,53.7,0.4,72
2023-08-13 11:00:00,8,阴天,11.1,91.5,1.9,27
2023-08-13 12:00:00,6,晴天,14.2,45.5,4.5,95
2023-08-13 13:00:00,3,晴天,20.5,53.6,0.5,128
2023-08-13 14:00:00,5,晴天,22.0,68.4,6.4,95
2023-08-13 15:00:00,2,多云,15.0,92.7,2.5,61
2023-08-13 16:00:00,5,大雨,11.8,55.5,4.1,13
2023-08-13 17:00:00,9,晴天,11.8,33.0,0.1,240
2023-08-13 18:00:00,10,小雨,11.0,28.0,0.3,102
2023-08-13 19:00:00,1,晴天,13.1,97.8,2.9,165
2023-08-13 20:00:00,10,晴天,3.8,31.4,5.5,39
2023-08-13 21:00:00,5,小雨,10.0,61.1,6.2,19
2023-08-13 22:00:00,6,多云,1.4,37.3,3.5,10
2023-08-13 23:00:00,7,大雨,3.7,48.2,0.7,2
2023-08-14 00:00:00,9,晴天,5.0,50.3,0.7,24
2023-08-14 01:00:00,6,大雨,6.4,30.7,6.4,0
2023-08-14 02:00:00,5,晴天,5.7,78.3,0.4,33
2023-08-14 03:00:00,7,晴天,7.0,66.5,3.5,20
2023-08-14 04:00:00,1,小雨,7.6,53.6,2.3,20
2023-08-14 05:00:00,5,阴天,4.1,51.4,1.6,22
2023-08-14 06:00:00,2,晴天,11.7,76.3,1.7,53
2023-08-14 07:00:00,4,晴天,13.7,61.3,8.7,304
2023-08-14 08:00:00,7,多云,16.5,91.3,5.9,280
2023-08-14 09:00:00,5,晴天,19.1,53.3,6.0,441
2023-08-14 10:00:00,6,大雨,15.6,66.4,1.6,34
2023-08-14 11:00:00,2,大雨,19.1,41.5,0.3,31
2023-08-14 12:00:00,3,晴天,15.1,53.5,18.4,202
2023-08-14 13:00:00,7,多云,10.5,75.6,0.5,140
2023-08-14 14:00:00,2,大雨,17.2,77.7,2.2,35
2023-08-14 15:00:00,6,晴天,15.8,87.6,0.9,153
2023-08-14 16:00:00,5,小雨,12.5,66.7,2.1,73
2023-08-14 17:00:00,10,晴天,11.1,78.5,1.1,345
2023-08-14 18:00:00,1,小雨,11.4,69.4,6.8,159
2023-08-14 19:00:00,10,晴天,7.7,53.8,10.4,350
2023-08-14 20:00:00,4,大雨,8.8,37.3,1.6,24
2023-08-14 21:00:00,2,多云,3.7,56.5,0.2,23
2023-08-14 22:00:00,4,晴天,3.2,42.8,3.3,24
2023-08-14 23:00:00,1,大雨,1.2,75.8,1.4,22
2023-08-15 00:00:00,2,晴天,11.7,76.7,12.8,50
2023-08-15 01:00:00,8,多云,5.4,44.8,0.3,32
2023-08-15 02:00:00,6,多云,9.3,76.7,0.4,59
2023-08-15 03:00:00,2,晴天,3.2,42.3,3.6,26
2023-08-15 04:00:00,6,阴天,7.0,81.7,4.3,9
2023-08-15 05:00:00,10,大雨,10.4,57.6,1.9,0
2023-08-15 06:00:00,9,晴天,14.4,66.9,1.0,40
2023-08-15 07:00:00,7,小雨,9.5,81.7,1.1,120
2023-08-15 08:00:00,9,多云,11.3,69.0,1.2,284
2023-08-15 09:00:00,5,阴天,11.2,58.0,0.8,248
2023-08-15 10:00:00,7,晴天,14.0,73.1,5.7,147
2023-08-15 11:00:00,7,多云,11.8,45.5,0.2,130
2023-08-15 12:00:00,3,多云,10.7,31.1,1.6,130
2023-08-15 13:00:00,7,多云,15.6,77.2,4.1,175
2023-08-15 14:00:00,1,多云,16.3,40.3,0.0,183
2023-08-15 15:00:00,9,晴天,10.1,73.8,6.3,180
2023-08-15 16:00:00,10,大雨,10.5,62.1,3.7,51
2023-08-15 17:00:00,6,多云,11.0,59.8,,332
2023-08-15 18:00:00,5,阴天,15.1,45.8,6.8,337
2023-08-15 19:00:00,7,晴天,0.2,53.2,2.0,104
2023-08-15 20:00:00,5,小雨,8.8,60.2,3.2,43
2023-08-15 21:00:00,10,阴天,8.5,63.0,6.4,81
2023-08-15 22:00:00,5,小雨,3.5,46.5,6.4,14
2023-08-15 23:00:00,10,阴天,4.1,71.2,1.6,0
2023-08-16 00:00:00,7,大雨,6.0,72.1,0.8,0
2023-08-16 01:00:00,10,多云,5.1,67.3,0.9,46
2023-08-16 02:00:00,7,小雨,10.8,53.4,4.4,11
2023-08-16 03:00:00,3,晴天,6.8,72.9,8.0,39
2023-08-16 04:00:00,3,多云,10.1,69.3,0.2,31
2023-08-16 05:00:00,10,晴天,10.1,30.7,0.0,25
2023-08-16 06:00:00,3,小雨,12.1,63.2,5.2,12
2023-08-16 07:00:00,6,多云,9.0,89.0,1.5,213
2023-08-16 08:00:00,6,多云,13.1,74.6,1.0,264
2023-08-16 09:00:00,3,晴天,13.3,77.3,0.6,309
2023-08-16 10:00:00,3,阴天,12.2,49.5,1.3,106
2023-08-16 11:00:00,8,晴天,17.6,61.9,10.7,212
2023-08-16 12:00:00,8,晴天,9.0,57.3,11.3,172
2023-08-16 13:00:00,7,晴天,18.9,60.0,1.2,181
2023-08-16 14:00:00,10,阴天,7.7,52.3,9.9,132
2023-08-16 15:00:00,4,阴天,13.1,41.5,1.1,112
2023-08-16 16:00:00,4,小雨,15.3,61.0,5.8,61
2023-08-16 17:00:00,3,阴天,7.7,48.3,0.7,245
2023-08-16 18:00:00,5,晴天,11.3,68.8,5.3,335
2023-08-16 19:00:00,3,阴天,9.7,59.5,1.3,227
2023-08-16 20:00:00,8,晴天,8.5,31.1,0.7,129
2023-08-16 21:00:00,7,晴天,5.4,80.7,8.2,72
2023-08-16 22:00:00,3,晴天,4.3,66.5,0.7,39
2023-08-16 23:00:00,9,多云,0.5,53.1,14.4,8
2023-08-17 00:00:00,5,大雨,4.7,55.0,0.3,2
2023-08-17 01:00:00,9,多云,7.9,41.6,0.0,38
2023-08-17 02:00:00,7,阴天,4.3,59.1,6.1,0
2023-08-17 03:00:00,7,多云,5.2,70.2,2.7,52
2023-08-17 04:00:00,6,晴天,12.3,86.2,1.6,29
2023-08-17 05:00:00,2,多云,8.2,58.7,0.3,25
2023-08-17 06:00:00,9,小雨,11.1,60.7,2.6,22
2023-08-17 07:00:00,6,大雨,12.9,77.9,1.5,39
2023-08-17 08:00:00,8,多云,12.0,42.6,2.0,278
2023-08-17 09:00:00,1,多云,15.6,62.2,3.0,355
2023-08-17 10:00:00,5,晴天,17.3,48.7,3.1,213
2023-08-17 11:00:00,1,小雨,17.5,62.0,9.7,74
2023-08-17 12:00:00,10,阴天,18.0,74.1,3.2,124
2023-08-17 13:00:00,8,晴天,8.6,35.2,1.2,161
2023-08-17 14:00:00,8,阴天,10.8,76.7,1.2,103
2023-08-17 15:00:00,1,多云,12.0,65.4,1.9,104
2023-08-17 16:00:00,9,晴天,10.1,62.1,0.9,158
2023-08-17 17:00:00,2,阴天,9.1,80.2,1.4,193
