customer_id,first_purchase,last_purchase,purchase_count,total_spent,avg_order_value,order_value_std,total_quantity,unique_products,preferred_category,avg_purchase_interval,days_since_last_purchase,activity_status
C000462,2023-05-15,2023-12-01,4,8162.62,2040.655,1317.3880893520582,17,4,服装,66.66666666666667,30,活跃
C000463,2023-11-14,2023-11-30,2,792.0899999999999,396.04499999999996,211.38957223571836,4,2,美妆,16.0,31,近期活跃
C000464,2023-07-19,2023-10-05,3,1963.3600000000001,654.4533333333334,364.82190234871223,8,3,图书,39.0,87,近期活跃
C000465,2023-05-03,2023-12-28,8,17592.82,2199.1025,2005.0270348569227,34,7,图书,34.142857142857146,3,活跃
C000466,2023-01-13,2023-11-04,3,1621.02,540.34,131.99332596764125,10,3,图书,147.5,57,近期活跃
C000467,2023-06-22,2023-12-29,4,9737.67,2434.4175,2231.95319145026,22,4,玩具,63.333333333333336,2,活跃
C000468,2023-02-09,2023-05-21,2,4898.0,2449.0,2061.414257057518,5,2,电子产品,101.0,224,流失
C000469,2023-03-22,2023-12-03,6,8980.96,1496.8266666666666,1279.083890597746,19,6,图书,51.2,28,活跃
C000470,2023-01-25,2023-09-15,6,8685.279999999999,1447.5466666666664,978.3362222807999,17,5,家居,46.6,107,沉睡
C000471,2023-02-06,2023-12-21,5,4072.1499999999996,814.43,843.6541698764962,11,5,家居,79.5,10,活跃
C000472,2023-01-19,2023-09-19,7,8427.449999999999,1203.9214285714284,1246.1874449620138,25,7,服装,40.5,103,沉睡
C000473,2023-04-19,2023-10-21,6,9450.55,1575.0916666666665,930.2174956087779,22,6,食品,37.0,71,近期活跃
C000474,2023-04-28,2023-09-28,7,9920.130000000001,1417.1614285714288,1303.1078139768863,21,7,玩具,25.5,94,沉睡
C000475,2023-03-02,2023-09-16,4,6157.35,1539.3375,580.6320745747688,16,4,图书,66.0,106,沉睡
C000476,2023-10-06,2023-10-25,3,3973.08,1324.36,1480.6406796721478,6,3,服装,9.5,67,近期活跃
C000477,2023-03-01,2023-05-27,3,3126.85,1042.2833333333333,1109.1483555112604,8,3,图书,43.5,218,流失
C000478,2023-02-02,2023-11-01,6,11244.53,1874.0883333333334,2256.865455754212,25,6,电子产品,54.4,60,近期活跃
C000479,2023-01-24,2023-11-11,5,5397.6,1079.52,1168.5888132486978,13,5,运动,72.75,50,近期活跃
C000480,2023-04-07,2023-07-03,3,1691.76,563.92,122.36637896088945,5,3,家居,43.5,181,流失
C000481,2023-01-03,2023-12-28,7,10886.0,1555.142857142857,1112.8436435204228,32,7,电子产品,59.833333333333336,3,活跃
C000482,2023-04-02,2023-11-21,6,10963.07,1827.1783333333333,2577.4463484496955,26,5,运动,46.6,40,近期活跃
C000483,2023-03-29,2023-06-07,2,5086.08,2543.04,3380.903795022863,8,2,服装,70.0,207,流失
C000484,2023-01-09,2023-11-24,8,11208.12,1401.015,1904.5736465526497,21,8,家居,45.57142857142857,37,近期活跃
C000485,2023-02-23,2023-11-28,7,7574.889999999999,1082.1271428571429,700.0001692550815,30,6,图书,46.333333333333336,33,近期活跃
C000486,2023-01-09,2023-12-13,9,19104.309999999998,2122.701111111111,1245.0500814168524,33,9,食品,42.25,18,活跃
C000487,2023-04-07,2023-11-22,7,11603.720000000001,1657.6742857142858,1073.9773392683408,25,6,图书,38.166666666666664,39,近期活跃
C000488,2023-01-24,2023-12-19,7,6845.33,977.9042857142857,840.517478974652,27,7,图书,54.833333333333336,12,活跃
C000489,2023-01-04,2023-12-13,4,11834.349999999999,2958.5874999999996,2520.487974584485,20,4,图书,114.33333333333333,18,活跃
C000490,2023-04-16,2023-12-18,4,5120.25,1280.0625,1484.8284128786286,10,4,家居,82.0,13,活跃
C000491,2023-02-13,2023-12-24,10,17502.27,1750.227,1380.8321499013234,38,8,食品,34.888888888888886,7,活跃
C000492,2023-02-07,2023-12-23,10,16649.96,1664.9959999999999,1176.5001419011107,33,10,服装,35.44444444444444,8,活跃
C000493,2023-05-14,2023-12-19,4,4982.9,1245.725,529.3964332142784,9,4,服装,73.0,12,活跃
C000494,2023-05-03,2023-12-03,3,7279.93,2426.6433333333334,2334.5439762474666,15,3,玩具,107.0,28,活跃
C000495,2023-01-22,2023-11-26,6,15508.91,2584.818333333333,1287.2201628535295,26,5,玩具,61.6,35,近期活跃
C000496,2023-01-13,2023-11-01,8,4413.17,551.64625,340.89031578825217,17,7,图书,41.714285714285715,60,近期活跃
C000497,2023-02-10,2023-04-19,2,3881.3500000000004,1940.6750000000002,1475.3429436066722,10,2,图书,68.0,256,流失
C000498,2023-02-06,2023-12-10,4,5391.36,1347.84,1155.44767243408,21,4,家居,102.33333333333333,21,活跃
C000499,2023-03-16,2023-12-01,8,18104.46,2263.0575,1390.6880285029524,35,8,家居,37.142857142857146,30,活跃
C000500,2023-01-24,2023-11-30,6,13341.0,2223.5,2197.935640295229,32,5,家居,62.0,31,近期活跃
C000501,2023-04-02,2023-12-30,6,11973.45,1995.575,1561.5174577154107,33,6,家居,54.4,1,活跃
C000502,2023-01-27,2023-09-02,3,5175.43,1725.1433333333334,1748.167857224624,12,3,家居,109.0,120,沉睡
C000503,2023-06-15,2023-10-11,3,3711.8999999999996,1237.3,1135.1198214726055,12,3,图书,59.0,81,近期活跃
C000504,2023-04-26,2023-09-16,3,4623.84,1541.28,1873.362767672081,9,3,家居,71.5,106,沉睡
C000505,2023-03-19,2023-10-05,5,4948.42,989.684,712.4497585303823,12,5,电子产品,50.0,87,近期活跃
C000506,2023-01-20,2023-11-27,3,2982.71,994.2366666666667,1107.548369387691,11,3,服装,155.5,34,近期活跃
C000507,2023-03-11,2023-12-20,2,5393.56,2696.78,944.312822003387,9,2,玩具,284.0,11,活跃
C000508,2023-06-09,2023-12-25,4,6236.61,1559.1525,1588.8125113718315,21,4,电子产品,66.33333333333333,6,活跃
C000509,2023-04-05,2023-12-27,9,17585.38,1953.9311111111112,1683.8379011312554,42,9,家居,33.25,4,活跃
C000510,2023-01-11,2023-11-10,5,8567.02,1713.404,962.4296690823697,22,5,服装,75.75,51,近期活跃
C000511,2023-04-11,2023-10-19,3,2894.18,964.7266666666666,569.9565419690639,10,3,家居,95.5,73,近期活跃
C000512,2023-01-29,2023-12-10,8,11624.38,1453.0475,785.8711249262549,25,7,电子产品,45.0,21,活跃
C000513,2023-01-11,2023-12-30,11,29903.52,2718.501818181818,2578.258275583803,55,9,玩具,35.3,1,活跃
C000514,2023-04-20,2023-08-13,4,8950.95,2237.7375,908.9130558483945,23,4,食品,38.333333333333336,140,沉睡
C000515,2023-11-01,2023-12-04,2,15953.39,7976.695,231.10370929519928,19,2,玩具,33.0,27,活跃
C000516,2023-01-14,2023-08-03,4,9285.49,2321.3725,1685.8979281948436,17,4,图书,67.0,150,沉睡
C000517,2023-01-05,2023-10-24,6,10093.27,1682.2116666666668,1814.3845574344673,23,6,服装,58.4,68,近期活跃
C000518,2023-03-30,2023-12-12,4,7890.74,1972.685,1700.9647160459658,17,4,家居,85.66666666666667,19,活跃
C000519,2023-08-19,2023-10-22,2,8681.630000000001,4340.8150000000005,4333.242278992718,13,2,家居,64.0,70,近期活跃
C000520,2023-01-03,2023-10-05,5,11085.16,2217.032,1260.8037557923121,17,5,服装,68.75,87,近期活跃
C000521,2023-02-13,2023-10-28,3,1537.52,512.5066666666667,84.12114617225167,5,3,玩具,128.5,64,近期活跃
C000522,2023-01-22,2023-08-20,6,7915.4400000000005,1319.24,1059.9275803374492,20,6,服装,42.0,133,沉睡
C000523,2023-01-29,2023-09-28,4,2380.48,595.12,250.92652085155663,14,4,家居,80.66666666666667,94,沉睡
C000524,2023-04-06,2023-11-13,8,5470.8099999999995,683.8512499999999,569.2125297395517,23,8,图书,31.571428571428573,48,近期活跃
C000525,2023-02-13,2023-10-10,4,5934.75,1483.6875,676.1919837528885,14,4,图书,79.66666666666667,82,近期活跃
C000526,2023-05-10,2023-06-27,2,5257.2,2628.6,1496.2096647194871,9,2,玩具,48.0,187,流失
C000527,2023-01-01,2023-11-16,5,5373.56,1074.712,1051.00547970503,10,5,家居,79.75,45,近期活跃
C000528,2023-03-01,2023-12-09,7,25950.65,3707.2357142857145,2592.3166319199076,39,7,食品,47.166666666666664,22,活跃
C000529,2023-02-03,2023-08-31,5,8625.51,1725.102,1194.5145079152448,20,5,服装,52.25,122,沉睡
C000530,2023-04-27,2023-10-30,2,3433.11,1716.555,621.9781957994992,8,2,家居,186.0,62,近期活跃
C000531,2023-01-24,2023-12-21,4,4020.2599999999998,1005.0649999999999,698.6489215383265,11,4,服装,110.33333333333333,10,活跃
C000532,2023-01-10,2023-11-27,6,10232.15,1705.3583333333333,1498.2696835805853,34,6,电子产品,64.2,34,近期活跃
C000533,2023-04-13,2023-12-07,4,11242.630000000001,2810.6575000000003,3369.740765967762,25,4,图书,79.33333333333333,24,活跃
C000534,2023-04-23,2023-10-11,5,4040.11,808.022,403.2066570879008,17,5,服装,42.75,81,近期活跃
C000535,2023-05-14,2023-09-11,3,8127.82,2709.273333333333,989.1628581954204,13,3,家居,60.0,111,沉睡
C000536,2023-01-03,2023-11-28,7,13852.619999999999,1978.945714285714,2470.589146525292,30,7,图书,54.833333333333336,33,近期活跃
C000537,2023-01-18,2023-10-27,3,1257.36,419.11999999999995,172.03056501680157,6,3,家居,141.0,65,近期活跃
C000538,2023-04-06,2023-12-19,3,5014.75,1671.5833333333333,978.6042025422398,18,3,家居,128.5,12,活跃
C000539,2023-04-15,2023-11-03,5,6876.32,1375.264,748.8688486844676,22,5,家居,50.5,58,近期活跃
C000540,2023-12-07,2023-12-07,1,1819.12,1819.12,,5,1,玩具,0.0,24,活跃
C000541,2023-02-24,2023-12-28,3,7352.47,2450.8233333333333,4048.138592357398,11,3,图书,153.5,3,活跃
C000542,2023-02-26,2023-08-30,4,10191.35,2547.8375,1705.1261780559425,17,3,食品,61.666666666666664,123,沉睡
C000543,2023-01-07,2023-11-19,4,3967.09,991.7725,681.4880559665004,10,4,图书,105.33333333333333,42,近期活跃
C000544,2023-01-31,2023-10-09,5,8322.68,1664.536,948.0172431079511,18,5,玩具,62.75,83,近期活跃
C000545,2023-04-02,2023-10-15,4,4816.16,1204.04,803.8118671679338,21,4,图书,65.33333333333333,77,近期活跃
C000546,2023-03-22,2023-10-01,2,1826.9,913.45,292.10581130816274,10,2,家居,193.0,91,沉睡
C000547,2023-02-21,2023-11-16,6,6030.38,1005.0633333333334,617.4254858577403,25,6,食品,53.6,45,近期活跃
C000548,2023-02-23,2023-11-10,9,10932.77,1214.7522222222224,1041.683320973531,28,9,服装,32.5,51,近期活跃
C000549,2023-02-08,2023-11-12,4,5604.12,1401.03,1107.1152711739942,13,4,电子产品,92.33333333333333,49,近期活跃
C000550,2023-02-04,2023-11-17,8,13074.46,1634.3075,1657.855331115216,26,7,家居,40.857142857142854,44,近期活跃
C000551,2023-02-19,2023-10-19,5,5951.05,1190.21,423.56984264699486,19,5,家居,60.5,73,近期活跃
C000552,2023-06-10,2023-10-06,4,6448.5,1612.125,912.8888499885039,13,4,电子产品,39.333333333333336,86,近期活跃
C000553,2023-09-28,2023-12-28,3,5029.62,1676.54,1053.5374567617425,12,3,家居,45.5,3,活跃
C000554,2023-01-05,2023-10-30,4,4406.27,1101.5675,512.7795577292449,12,4,家居,99.33333333333333,62,近期活跃
C000555,2023-01-15,2023-10-13,8,18892.65,2361.58125,1991.2145089972278,36,8,电子产品,38.714285714285715,79,近期活跃
C000556,2023-11-26,2023-11-26,1,1226.54,1226.54,,2,1,家居,0.0,35,近期活跃
C000557,2023-01-18,2023-05-08,3,3980.8199999999997,1326.9399999999998,1429.1471552292996,11,3,家居,55.0,237,流失
C000558,2023-02-20,2023-11-11,7,7857.15,1122.45,1257.4743448675206,20,6,玩具,44.0,50,近期活跃
C000559,2023-01-24,2023-11-17,4,3297.84,824.46,436.7379166044551,15,4,图书,99.0,44,近期活跃
C000560,2023-04-24,2023-12-09,9,13957.09,1550.7877777777778,922.0014830082674,34,9,电子产品,28.625,22,活跃
C000561,2023-02-11,2023-09-02,4,6450.02,1612.505,1748.4299722417634,12,3,美妆,67.66666666666667,120,沉睡
C000562,2023-03-22,2023-11-05,6,6092.68,1015.4466666666667,689.6908820527256,18,5,图书,45.6,56,近期活跃
C000563,2023-02-25,2023-06-24,4,3252.11,813.0275,309.22618554223374,12,4,玩具,39.666666666666664,190,流失
C000564,2023-01-06,2023-12-31,10,16927.18,1692.718,1052.6808061199433,39,10,图书,39.888888888888886,0,活跃
C000565,2023-03-23,2023-05-17,3,7113.969999999999,2371.3233333333333,790.0786349682753,15,3,服装,27.5,228,流失
C000566,2023-01-20,2023-12-09,3,8025.79,2675.2633333333333,3109.2921724458984,12,3,玩具,161.5,22,活跃
C000567,2023-03-30,2023-12-12,3,7532.27,2510.7566666666667,2849.281080840101,15,3,家居,128.5,19,活跃
C000568,2023-01-22,2023-12-18,4,9818.42,2454.605,1772.0001051448428,18,4,家居,110.0,13,活跃
C000569,2023-02-26,2023-05-02,2,1986.15,993.075,606.110719629673,3,2,家居,65.0,243,流失
C000570,2023-04-18,2023-12-31,3,3567.96,1189.32,654.4081316731936,10,3,服装,128.5,0,活跃
C000571,2023-01-16,2023-08-10,5,4208.78,841.756,1054.5614920572439,10,5,图书,51.5,143,沉睡
C000572,2023-01-04,2023-05-13,5,7562.5,1512.5,691.6031350782038,22,5,图书,32.25,232,流失
C000573,2023-03-12,2023-12-02,4,10533.15,2633.2875,2946.4079249302304,21,4,图书,88.33333333333333,29,活跃
C000574,2023-05-27,2023-09-26,4,3881.52,970.38,784.0106507354774,11,4,图书,40.666666666666664,96,沉睡
C000575,2023-01-06,2023-12-29,6,8255.3,1375.8833333333332,392.4056311352663,27,5,玩具,71.4,2,活跃
C000576,2023-07-21,2023-11-18,2,4151.43,2075.715,1582.3423417358206,8,2,服装,120.0,43,近期活跃
C000577,2023-01-12,2023-12-23,7,19151.54,2735.934285714286,2509.7615135762544,33,6,服装,57.5,8,活跃
C000578,2023-01-19,2023-11-18,6,17620.190000000002,2936.6983333333337,1612.3877834741454,28,6,电子产品,60.6,43,近期活跃
C000579,2023-01-20,2023-08-13,5,12178.17,2435.634,2769.889237258414,30,5,图书,51.25,140,沉睡
C000580,2023-05-06,2023-09-20,4,5787.87,1446.9675,841.6390497663871,13,4,家居,45.666666666666664,102,沉睡
C000581,2023-01-14,2023-12-23,4,4106.6900000000005,1026.6725000000001,570.9319161613463,11,4,玩具,114.33333333333333,8,活跃
C000582,2023-02-02,2023-11-14,6,11666.48,1944.4133333333332,1497.1508665684519,26,5,服装,57.0,47,近期活跃
C000583,2023-03-12,2023-12-20,5,4355.44,871.088,493.55372571787973,14,5,家居,70.75,11,活跃
C000584,2023-12-06,2023-12-06,1,1314.8,1314.8,,4,1,家居,0.0,25,活跃
C000585,2023-03-01,2023-12-24,5,10292.75,2058.55,1943.3454636270928,18,4,玩具,74.5,7,活跃
C000586,2023-02-03,2023-09-27,4,3064.3199999999997,766.0799999999999,257.48413400958634,10,4,美妆,78.66666666666667,95,沉睡
C000587,2023-01-09,2023-12-02,12,19609.93,1634.1608333333334,1399.7299942648572,40,10,电子产品,29.727272727272727,29,活跃
C000588,2023-01-26,2023-11-16,5,10102.36,2020.4720000000002,1224.1536681805924,18,5,图书,73.5,45,近期活跃
C000589,2023-06-26,2023-11-24,4,8090.549999999999,2022.6374999999998,1421.6713871678176,15,4,服装,50.333333333333336,37,近期活跃
C000590,2023-02-07,2023-11-27,6,11076.79,1846.131666666667,2151.8770112942484,27,6,服装,58.6,34,近期活跃
C000591,2023-03-28,2023-12-22,4,6033.77,1508.4425,360.1652037954249,10,3,运动,89.66666666666667,9,活跃
C000592,2023-01-28,2023-08-07,6,18458.09,3076.3483333333334,1432.6094647937612,29,6,服装,38.2,146,沉睡
C000593,2023-12-18,2023-12-18,1,379.85,379.85,,1,1,美妆,0.0,13,活跃
C000594,2023-01-05,2023-11-27,8,6285.79,785.72375,765.3533682636407,29,7,运动,46.57142857142857,34,近期活跃
C000595,2023-04-06,2023-09-18,4,4104.55,1026.1375,451.8168366624541,11,4,图书,55.0,104,沉睡
C000596,2023-02-27,2023-12-27,5,9535.15,1907.03,824.3039612909791,24,5,玩具,75.75,4,活跃
C000597,2023-12-14,2023-12-26,2,6142.33,3071.165,433.08169027332497,11,2,服装,12.0,5,活跃
C000598,2023-05-30,2023-11-11,5,5108.1900000000005,1021.6380000000001,512.1069680447631,14,5,图书,41.25,50,近期活跃
C000599,2023-02-18,2023-06-18,3,4249.24,1416.4133333333332,1491.536343517426,8,3,玩具,60.0,196,流失
C000600,2023-02-12,2023-08-27,2,1748.42,874.21,522.9054646874519,7,2,美妆,196.0,126,沉睡
C000601,2023-02-22,2023-09-22,5,3637.59,727.518,364.23402850365306,13,5,食品,53.0,100,沉睡
C000602,2023-03-03,2023-07-22,2,352.04,176.02,74.30278056708241,12,2,电子产品,141.0,162,沉睡
C000603,2023-01-26,2023-11-03,7,12112.83,1730.4042857142856,1715.8986272490688,36,7,家居,46.833333333333336,58,近期活跃
C000604,2023-02-21,2023-11-29,4,9571.84,2392.96,2531.3968775756994,15,4,食品,93.66666666666667,32,近期活跃
C000605,2023-06-14,2023-12-29,8,29468.760000000002,3683.5950000000003,2205.4922128566736,55,8,电子产品,28.285714285714285,2,活跃
C000606,2023-01-22,2023-11-27,7,12567.73,1795.3899999999999,1381.1968540967164,27,5,美妆,51.5,34,近期活跃
C000607,2023-01-20,2023-12-27,5,10589.789999999999,2117.9579999999996,1833.093279956042,25,5,家居,85.25,4,活跃
C000608,2023-02-06,2023-12-22,7,19401.2,2771.6,2770.2749625984784,40,7,玩具,53.166666666666664,9,活跃
C000609,2023-03-03,2023-12-26,6,10157.46,1692.9099999999999,1004.4481451822189,19,5,图书,59.6,5,活跃
C000610,2023-03-09,2023-10-21,7,8733.47,1247.6385714285714,1197.8071410071068,18,7,电子产品,37.666666666666664,71,近期活跃
C000611,2023-03-31,2023-12-05,6,9387.87,1564.6450000000002,881.3157401465152,19,6,美妆,49.8,26,活跃
C000612,2023-03-15,2023-12-12,6,20328.02,3388.0033333333336,5195.227419509821,28,5,电子产品,54.4,19,活跃
C000613,2023-05-05,2023-12-01,7,8301.19,1185.8842857142859,621.1351459721989,27,6,家居,35.0,30,活跃
C000614,2023-01-14,2023-12-10,8,9080.859999999999,1135.1074999999998,1209.6519872231256,21,8,服装,47.142857142857146,21,活跃
C000615,2023-02-08,2023-12-30,10,16093.32,1609.3319999999999,1704.3772137763399,45,7,家居,36.111111111111114,1,活跃
C000616,2023-05-16,2023-12-05,3,3104.36,1034.7866666666666,422.5718941592464,12,3,图书,101.5,26,活跃
C000617,2023-06-16,2023-08-10,2,5352.71,2676.355,1796.9068234190665,10,2,服装,55.0,143,沉睡
C000618,2023-01-14,2023-11-18,9,29662.53,3295.8366666666666,3487.499255193469,47,9,运动,38.5,43,近期活跃
C000619,2023-01-19,2023-12-29,6,4388.14,731.3566666666667,740.2377788161494,20,5,运动,68.8,2,活跃
C000620,2023-01-11,2023-04-14,3,2375.1000000000004,791.7000000000002,1144.1251267234718,11,3,电子产品,46.5,261,流失
C000621,2023-02-21,2023-12-10,7,8095.71,1156.53,539.7767346474528,23,7,家居,48.666666666666664,21,活跃
C000622,2023-03-22,2023-10-11,9,10022.810000000001,1113.6455555555558,1370.1586398580926,30,7,电子产品,25.375,81,近期活跃
C000623,2023-03-04,2023-12-28,5,10574.27,2114.8540000000003,1636.6175523866289,21,5,食品,74.75,3,活跃
C000624,2023-01-14,2023-12-16,7,15274.289999999999,2182.0414285714282,2364.5414801565553,31,7,电子产品,56.0,15,活跃
C000625,2023-02-22,2023-12-22,8,11677.039999999999,1459.6299999999999,974.2678646039805,30,8,图书,43.285714285714285,9,活跃
C000626,2023-04-03,2023-12-17,7,11633.32,1661.902857142857,1574.9000651122205,23,6,图书,43.0,14,活跃
C000627,2023-01-02,2023-11-13,4,1525.82,381.455,227.70369950149396,11,4,服装,105.0,48,近期活跃
C000628,2023-06-04,2023-11-05,4,9508.21,2377.0525,1197.266051173116,16,3,电子产品,51.333333333333336,56,近期活跃
C000629,2023-03-17,2023-09-16,2,2053.44,1026.72,864.1551972880796,4,2,图书,183.0,106,沉睡
C000630,2023-02-23,2023-11-10,4,9991.939999999999,2497.9849999999997,2780.8841917454956,19,4,图书,86.66666666666667,51,近期活跃
C000631,2023-02-23,2023-12-17,3,5200.36,1733.4533333333331,1611.9811880519367,12,3,玩具,148.5,14,活跃
C000632,2023-03-05,2023-10-02,8,11980.95,1497.61875,1455.223320352658,30,8,家居,30.142857142857142,90,近期活跃
C000633,2023-01-18,2023-12-06,2,6621.719999999999,3310.8599999999997,814.982991724367,10,2,食品,322.0,25,活跃
C000634,2023-01-30,2023-11-20,10,12435.72,1243.572,752.8142684295451,37,10,图书,32.666666666666664,41,近期活跃
C000635,2023-02-14,2023-12-04,8,15660.56,1957.57,2048.296764499017,43,8,家居,41.857142857142854,27,活跃
C000636,2023-03-27,2023-12-19,4,6792.08,1698.02,1359.4853082937918,20,4,家居,89.0,12,活跃
C000637,2023-03-16,2023-12-16,4,3926.1000000000004,981.5250000000001,513.8138660708436,11,4,图书,91.66666666666667,15,活跃
C000638,2023-12-16,2023-12-16,1,3637.13,3637.13,,7,1,电子产品,0.0,15,活跃
C000639,2023-01-28,2023-08-23,4,4048.8900000000003,1012.2225000000001,681.4787628080081,8,4,服装,69.0,130,沉睡
C000640,2023-08-05,2023-12-23,2,5992.37,2996.185,3551.366026763504,8,2,电子产品,140.0,8,活跃
C000641,2023-03-17,2023-11-08,6,9999.1,1666.5166666666667,1491.957104419114,24,6,服装,47.2,53,近期活跃
C000643,2023-01-16,2023-10-26,10,12186.23,1218.623,857.1971199211481,29,9,家居,31.444444444444443,66,近期活跃
C000644,2023-07-06,2023-11-03,4,10397.93,2599.4825,1710.839847976718,18,4,家居,40.0,58,近期活跃
C000645,2023-01-22,2023-12-13,5,12226.880000000001,2445.376,2250.606823554483,22,3,家居,81.25,18,活跃
C000646,2023-03-13,2023-12-30,5,10222.54,2044.5080000000003,2778.8192638726973,17,5,服装,73.0,1,活跃
C000647,2023-02-20,2023-12-07,9,9511.9,1056.8777777777777,552.8480661035584,24,8,图书,36.25,24,活跃
C000648,2023-02-11,2023-09-04,4,4920.19,1230.0475,1316.3175932723582,10,4,服装,68.33333333333333,118,沉睡
C000649,2023-01-02,2023-11-24,7,13344.52,1906.3600000000001,1288.386280973218,27,6,电子产品,54.333333333333336,37,近期活跃
C000650,2023-01-07,2023-11-23,6,10641.89,1773.6483333333333,1630.1754846201889,18,6,服装,64.0,38,近期活跃
C000651,2023-01-02,2023-10-12,5,8268.130000000001,1653.6260000000002,835.198980321456,20,5,家居,70.75,80,近期活跃
C000652,2023-07-30,2023-08-22,2,944.1999999999999,472.09999999999997,203.40633667612224,3,2,图书,23.0,131,沉睡
C000653,2023-05-06,2023-05-29,2,3515.9,1757.95,288.40057177474534,8,2,服装,23.0,216,流失
C000654,2023-04-05,2023-12-29,6,15822.19,2637.0316666666668,1880.459410839986,32,6,玩具,53.6,2,活跃
C000655,2023-01-08,2023-12-16,8,6257.75,782.21875,739.0148353901873,22,7,电子产品,48.857142857142854,15,活跃
C000656,2023-02-24,2023-10-27,5,14914.380000000001,2982.876,903.501585516041,22,5,服装,61.25,65,近期活跃
C000657,2023-03-07,2023-12-16,6,12467.419999999998,2077.903333333333,3251.430520313584,25,5,图书,56.8,15,活跃
C000658,2023-01-10,2023-12-05,7,15395.32,2199.3314285714287,1642.675557715,27,6,电子产品,54.833333333333336,26,活跃
C000659,2023-02-28,2023-11-04,6,10084.19,1680.6983333333335,999.5439718274862,21,5,玩具,49.8,57,近期活跃
C000660,2023-07-29,2023-10-04,2,4198.2,2099.1,1219.5894919193097,7,2,家居,67.0,88,近期活跃
C000661,2023-04-03,2023-10-16,4,8265.12,2066.28,1332.668851540647,16,4,图书,65.33333333333333,76,近期活跃
C000662,2023-06-21,2023-12-25,6,11972.29,1995.381666666667,2689.7163402442025,23,6,家居,37.4,6,活跃
C000663,2023-01-21,2023-08-20,4,10851.47,2712.8675,2526.806461924815,20,4,图书,70.33333333333333,133,沉睡
C000664,2023-02-15,2023-11-26,7,11425.77,1632.2528571428572,1982.5188808156347,33,7,服装,47.333333333333336,35,近期活跃
C000665,2023-01-25,2023-08-19,5,6254.07,1250.8139999999999,1425.8615274036956,15,5,食品,51.5,134,沉睡
C000666,2023-02-14,2023-10-07,3,5062.27,1687.4233333333334,1131.1602075008354,13,3,玩具,117.5,85,近期活跃
C000667,2023-02-07,2023-12-22,5,7914.77,1582.9540000000002,1131.6212678630602,19,4,食品,79.5,9,活跃
C000668,2023-01-09,2023-08-29,9,16833.15,1870.3500000000001,1634.3738176056906,37,9,服装,29.0,124,沉睡
C000669,2023-02-05,2023-06-16,4,5412.23,1353.0575,677.2857702809059,14,4,玩具,43.666666666666664,198,流失
C000670,2023-03-10,2023-09-14,4,3791.0499999999997,947.7624999999999,528.5638134527056,12,4,服装,62.666666666666664,108,沉睡
C000671,2023-01-04,2023-11-07,5,10563.52,2112.704,1407.7327575502388,16,4,电子产品,76.75,54,近期活跃
C000672,2023-01-25,2023-10-12,4,3119.4900000000002,779.8725000000001,745.2759802639109,6,4,家居,86.66666666666667,80,近期活跃
C000673,2023-03-07,2023-12-09,12,19744.12,1645.3433333333332,1613.9882513447203,36,12,食品,25.181818181818183,22,活跃
C000674,2023-05-16,2023-08-27,5,3197.88,639.576,761.3893582655328,19,3,服装,25.75,126,沉睡
C000675,2023-07-03,2023-12-29,2,2319.46,1159.73,24.508321035925633,14,2,美妆,179.0,2,活跃
C000676,2023-02-25,2023-11-08,6,10533.710000000001,1755.6183333333336,1301.756653348339,30,6,图书,51.2,53,近期活跃
C000677,2023-03-25,2023-11-21,7,29175.48,4167.925714285714,3361.0026519073995,51,7,电子产品,40.166666666666664,40,近期活跃
C000678,2023-01-26,2023-09-10,5,5445.28,1089.056,417.82056200000494,12,5,家居,56.75,112,沉睡
C000679,2023-02-22,2023-11-12,3,9588.22,3196.0733333333333,4494.899684245838,19,3,家居,131.5,49,近期活跃
C000680,2023-04-25,2023-12-06,7,10609.28,1515.6114285714286,1454.040276877141,22,6,玩具,37.5,25,活跃
C000681,2023-01-31,2023-12-08,5,14135.349999999999,2827.0699999999997,2999.451203512069,22,5,服装,77.75,23,活跃
C000682,2023-01-10,2023-08-23,3,3646.54,1215.5133333333333,661.5540511049217,10,3,图书,112.5,130,沉睡
C000683,2023-01-16,2023-09-21,6,11096.59,1849.4316666666666,1247.0697885429934,24,6,服装,49.6,101,沉睡
C000685,2023-03-11,2023-08-08,3,3487.73,1162.5766666666666,720.4065748126771,9,3,家居,75.0,145,沉睡
C000686,2023-01-02,2023-12-20,4,5381.46,1345.365,765.595681131148,14,4,图书,117.33333333333333,11,活跃
C000687,2023-02-19,2023-11-15,5,10891.44,2178.288,1398.259442474822,17,5,电子产品,67.25,46,近期活跃
C000688,2023-01-18,2023-12-26,7,12658.96,1808.422857142857,1549.6962866931303,35,7,家居,57.0,5,活跃
C000689,2023-02-09,2023-09-08,3,4334.77,1444.9233333333334,840.8540150545358,13,3,家居,105.5,114,沉睡
C000690,2023-02-14,2023-11-12,6,16576.9,2762.816666666667,2004.809374406122,30,5,服装,54.2,49,近期活跃
C000691,2023-02-09,2023-10-03,5,12524.970000000001,2504.994,1348.9539312482098,19,5,玩具,59.0,89,近期活跃
C000692,2023-01-19,2023-12-19,5,10410.619999999999,2082.124,694.1074815401431,18,5,图书,83.5,12,活跃
C000693,2023-01-26,2023-09-27,4,9541.880000000001,2385.4700000000003,2344.235139556895,20,3,图书,81.33333333333333,95,沉睡
