customer_id,first_purchase,last_purchase,purchase_days,total_revenue,avg_order_value,transaction_count,lifetime_days,purchase_frequency,predicted_clv,historical_clv
C000477,2023-03-01,2023-05-27,3,3126.85,1042.2833333333333,3,87,2.422566371681416,5050.001106194691,3126.85
C000478,2023-02-02,2023-11-01,6,11244.53,1874.0883333333334,6,272,3.437990580847724,12886.196075353218,11244.53
C000479,2023-01-24,2023-11-11,5,5397.6,1079.52,5,291,2.7820121951219514,6006.475609756098,5397.6
C000480,2023-04-07,2023-07-03,3,1691.76,563.92,3,87,2.422566371681416,2732.267256637168,1691.76
C000481,2023-01-03,2023-12-28,7,10886.0,1555.142857142857,7,359,3.5290055248618786,10976.21546961326,10886.0
C000482,2023-04-02,2023-11-21,6,10963.07,1827.1783333333333,6,233,3.6622073578595313,13383.011872909698,10963.07
C000483,2023-03-29,2023-06-07,2,5086.08,2543.04,2,70,1.67816091954023,8535.260689655173,5086.08
C000484,2023-01-09,2023-11-24,8,11208.12,1401.015,8,319,4.269005847953217,11961.882456140353,11208.12
C000485,2023-02-23,2023-11-28,7,7574.889999999999,1082.1271428571429,7,278,3.9735614307931573,8599.797356143079,7574.889999999999
C000486,2023-01-09,2023-12-13,9,19104.309999999998,2122.701111111111,9,338,4.672830725462305,19838.045945945945,19104.309999999998
C000487,2023-04-07,2023-11-22,7,11603.720000000001,1657.6742857142858,7,229,4.301346801346801,14260.463973063974,11603.720000000001
C000488,2023-01-24,2023-12-19,7,6845.33,977.9042857142857,7,329,3.6815561959654177,7200.419164265129,6845.33
C000489,2023-01-04,2023-12-13,4,11834.349999999999,2958.5874999999996,4,343,2.062146892655367,12202.08403954802,11834.349999999999
C000490,2023-04-16,2023-12-18,4,5120.25,1280.0625,4,246,2.3895253682487723,6117.483633387888,5120.25
C000491,2023-02-13,2023-12-24,10,17502.27,1750.227,10,314,5.375552282768777,18816.873490427097,17502.27
C000492,2023-02-07,2023-12-23,10,16649.96,1664.9959999999999,10,319,5.336257309941521,17769.694152046784,16649.96
C000493,2023-05-14,2023-12-19,4,4982.9,1245.725,4,219,2.5,6228.625,4982.9
C000494,2023-05-03,2023-12-03,3,7279.93,2426.6433333333334,3,214,1.8911917098445596,9178.495509499136,7279.93
C000495,2023-01-22,2023-11-26,6,15508.91,2584.818333333333,6,308,3.2540861812778603,16822.443239227337,15508.91
C000496,2023-01-13,2023-11-01,8,4413.17,551.64625,8,292,4.444444444444445,4903.522222222223,4413.17
C000497,2023-02-10,2023-04-19,2,3881.3500000000004,1940.6750000000002,2,68,1.6859122401847573,6543.615473441108,3881.3500000000004
C000498,2023-02-06,2023-12-10,4,5391.36,1347.84,4,307,2.1726190476190474,5856.685714285713,5391.36
C000499,2023-03-16,2023-12-01,8,18104.46,2263.0575,8,260,4.672,21146.00928,18104.46
C000500,2023-01-24,2023-11-30,6,13341.0,2223.5,6,310,3.244444444444445,14428.044444444446,13341.0
C000501,2023-04-02,2023-12-30,6,11973.45,1995.575,6,272,3.437990580847724,13721.536106750393,11973.45
C000502,2023-01-27,2023-09-02,3,5175.43,1725.1433333333334,3,218,1.8782161234991424,6480.384048027445,5175.43
C000503,2023-06-15,2023-10-11,3,3711.8999999999996,1237.3,3,118,2.267080745341615,5610.11801242236,3711.8999999999996
C000504,2023-04-26,2023-09-16,3,4623.84,1541.28,3,143,2.1555118110236218,6644.494488188975,4623.84
C000505,2023-03-19,2023-10-05,5,4948.42,989.684,5,200,3.230088495575221,6393.533805309734,4948.42
C000506,2023-01-20,2023-11-27,3,2982.71,994.2366666666667,3,311,1.6198224852071006,3220.9738165680474,2982.71
C000507,2023-03-11,2023-12-20,2,5393.56,2696.78,2,284,1.1248073959938367,6066.7161787365185,5393.56
C000508,2023-06-09,2023-12-25,4,6236.61,1559.1525,4,199,2.5886524822695036,8072.207978723404,6236.61
C000509,2023-04-05,2023-12-27,9,17585.38,1953.9311111111112,9,266,5.206022187004755,20344.417432646595,17585.38
C000510,2023-01-11,2023-11-10,5,8567.02,1713.404,5,303,2.7320359281437123,9362.1625748503,8567.02
C000511,2023-04-11,2023-10-19,3,2894.18,964.7266666666666,3,191,1.9694244604316546,3799.912589928057,2894.18
C000512,2023-01-29,2023-12-10,8,11624.38,1453.0475,8,315,4.294117647058823,12479.113823529411,11624.38
C000513,2023-01-11,2023-12-30,11,29903.52,2718.501818181818,11,353,5.59192200557103,30403.30027855153,29903.52
C000514,2023-04-20,2023-08-13,4,8950.95,2237.7375,4,115,3.041666666666667,13612.903125000003,8950.95
C000515,2023-11-01,2023-12-04,2,15953.39,7976.695,2,33,1.8341708542713568,29261.24296482412,15953.39
C000516,2023-01-14,2023-08-03,4,9285.49,2321.3725,4,201,2.5795053003533566,11975.985335689043,9285.49
C000517,2023-01-05,2023-10-24,6,10093.27,1682.2116666666668,6,292,3.333333333333333,11214.744444444445,10093.27
C000518,2023-03-30,2023-12-12,4,7890.74,1972.685,4,257,2.347266881028939,9260.836334405145,7890.74
C000519,2023-08-19,2023-10-22,2,8681.630000000001,4340.8150000000005,2,64,1.7016317016317017,14772.936829836832,8681.630000000001
C000520,2023-01-03,2023-10-05,5,11085.16,2217.032,5,275,2.8515625,12644.010625,11085.16
C000521,2023-02-13,2023-10-28,3,1537.52,512.5066666666667,3,257,1.7604501607717042,1804.4848874598072,1537.52
C000522,2023-01-22,2023-08-20,6,7915.4400000000005,1319.24,6,210,3.808695652173913,10049.167304347826,7915.4400000000005
C000523,2023-01-29,2023-09-28,4,2380.48,595.12,4,242,2.405271828665568,2862.850741350906,2380.48
C000524,2023-04-06,2023-11-13,8,5470.8099999999995,683.8512499999999,8,221,4.982935153583618,6815.172866894198,5470.8099999999995
C000525,2023-02-13,2023-10-10,4,5934.75,1483.6875,4,239,2.4172185430463577,7172.7938741721855,5934.75
C000526,2023-05-10,2023-06-27,2,5257.2,2628.6,2,48,1.7675544794188864,9292.38740920097,5257.2
C000527,2023-01-01,2023-11-16,5,5373.56,1074.712,5,319,2.6681286549707606,5734.939766081872,5373.56
C000528,2023-03-01,2023-12-09,7,25950.65,3707.2357142857145,7,283,3.942901234567901,29234.528549382718,25950.65
C000529,2023-02-03,2023-08-31,5,8625.51,1725.102,5,209,3.1794425087108014,10969.725261324042,8625.51
C000530,2023-04-27,2023-10-30,2,3433.11,1716.555,2,186,1.32486388384755,4548.4034482758625,3433.11
C000531,2023-01-24,2023-12-21,4,4020.2599999999998,1005.0649999999999,4,331,2.097701149425287,4216.652011494252,4020.2599999999998
C000532,2023-01-10,2023-11-27,6,10232.15,1705.3583333333333,6,321,3.192419825072886,10888.439504373177,10232.15
C000533,2023-04-13,2023-12-07,4,11242.630000000001,2810.6575000000003,4,238,2.4212271973466004,13610.480762852407,11242.630000000001
C000534,2023-04-23,2023-10-11,5,4040.11,808.022,5,171,3.404850746268657,5502.388619402986,4040.11
C000535,2023-05-14,2023-09-11,3,8127.82,2709.273333333333,3,120,2.2577319587628866,12233.625979381442,8127.82
C000536,2023-01-03,2023-11-28,7,13852.619999999999,1978.945714285714,7,329,3.6815561959654177,14571.19971181556,13852.619999999999
C000537,2023-01-18,2023-10-27,3,1257.36,419.11999999999995,3,282,1.6924265842349302,1418.6596599690877,1257.36
C000538,2023-04-06,2023-12-19,3,5014.75,1671.5833333333333,3,257,1.7604501607717042,5885.478295819936,5014.75
C000539,2023-04-15,2023-11-03,5,6876.32,1375.264,5,202,3.2186948853615522,8853.11040564374,6876.32
C000540,2023-12-07,2023-12-07,1,1819.12,1819.12,1,0,1.0,3638.24,1819.12
C000541,2023-02-24,2023-12-28,3,7352.47,2450.8233333333333,3,307,1.6294642857142858,7987.058184523809,7352.47
C000542,2023-02-26,2023-08-30,4,10191.35,2547.8375,4,185,2.6545454545454543,13526.700909090909,10191.35
C000543,2023-01-07,2023-11-19,4,3967.09,991.7725,4,316,2.1439060205580027,4252.534067547724,3967.09
C000544,2023-01-31,2023-10-09,5,8322.68,1664.536,5,251,2.9626623376623376,9862.916233766235,8322.68
C000545,2023-04-02,2023-10-15,4,4816.16,1204.04,4,196,2.6024955436720143,6267.017468805704,4816.16
C000546,2023-03-22,2023-10-01,2,1826.9,913.45,2,193,1.308243727598566,2390.0304659498206,1826.9
C000547,2023-02-21,2023-11-16,6,6030.38,1005.0633333333334,6,268,3.4597156398104265,6954.466666666667,6030.38
C000548,2023-02-23,2023-11-10,9,10932.77,1214.7522222222224,9,260,5.256,12769.475360000002,10932.77
C000549,2023-02-08,2023-11-12,4,5604.12,1401.03,4,277,2.2741433021806854,6372.2859813084115,5604.12
C000550,2023-02-04,2023-11-17,8,13074.46,1634.3075,8,286,4.485407066052227,14661.0688172043,13074.46
C000551,2023-02-19,2023-10-19,5,5951.05,1190.21,5,242,3.0065897858319603,7156.946457990115,5951.05
C000552,2023-06-10,2023-10-06,4,6448.5,1612.125,4,118,3.022774327122153,9746.180124223602,6448.5
C000553,2023-09-28,2023-12-28,3,5029.62,1676.54,3,91,2.401315789473684,8051.80394736842,5029.62
C000554,2023-01-05,2023-10-30,4,4406.27,1101.5675,4,298,2.20211161387632,4851.549170437406,4406.27
C000555,2023-01-15,2023-10-13,8,18892.65,2361.58125,8,271,4.591194968553459,21684.95990566038,18892.65
C000556,2023-11-26,2023-11-26,1,1226.54,1226.54,1,0,1.0,2453.08,1226.54
C000557,2023-01-18,2023-05-08,3,3980.8199999999997,1326.9399999999998,3,110,2.305263157894737,6117.891789473683,3980.8199999999997
C000558,2023-02-20,2023-11-11,7,7857.15,1122.45,7,264,4.0620031796502385,9118.79093799682,7857.15
C000559,2023-01-24,2023-11-17,4,3297.84,824.46,4,297,2.205438066465257,3636.5909365558914,3297.84
C000560,2023-04-24,2023-12-09,9,13957.09,1550.7877777777778,9,229,5.53030303030303,17152.652693602693,13957.09
C000561,2023-02-11,2023-09-02,4,6450.02,1612.505,4,203,2.5704225352112675,8289.63838028169,6450.02
C000562,2023-03-22,2023-11-05,6,6092.68,1015.4466666666667,6,228,3.693086003372681,7500.2637436762225,6092.68
C000563,2023-02-25,2023-06-24,4,3252.11,813.0275,4,119,3.016528925619835,4905.041942148761,3252.11
C000564,2023-01-06,2023-12-31,10,16927.18,1692.718,10,359,5.041436464088398,17067.46049723757,16927.18
C000565,2023-03-23,2023-05-17,3,7113.969999999999,2371.3233333333333,3,55,2.607142857142857,12364.75738095238,7113.969999999999
C000566,2023-01-20,2023-12-09,3,8025.79,2675.2633333333333,3,323,1.5915697674418605,8515.736482558139,8025.79
C000567,2023-03-30,2023-12-12,3,7532.27,2510.7566666666667,3,257,1.7604501607717042,8840.123954983923,7532.27
C000568,2023-01-22,2023-12-18,4,9818.42,2454.605,4,330,2.1007194244604315,10312.872805755394,9818.42
C000569,2023-02-26,2023-05-02,2,1986.15,993.075,2,65,1.697674418604651,3371.836046511628,1986.15
C000570,2023-04-18,2023-12-31,3,3567.96,1189.32,3,257,1.7604501607717042,4187.477170418007,3567.96
C000571,2023-01-16,2023-08-10,5,4208.78,841.756,5,206,3.1961471103327495,5380.752014010507,4208.78
C000572,2023-01-04,2023-05-13,5,7562.5,1512.5,5,129,3.694331983805668,11175.354251012146,7562.5
C000573,2023-03-12,2023-12-02,4,10533.15,2633.2875,4,265,2.317460317460317,12205.07857142857,10533.15
C000574,2023-05-27,2023-09-26,4,3881.52,970.38,4,122,2.997946611909651,5818.2948665297745,3881.52
C000575,2023-01-06,2023-12-29,6,8255.3,1375.8833333333332,6,357,3.0332409972299166,8346.771468144043,8255.3
C000576,2023-07-21,2023-11-18,2,4151.43,2075.715,2,120,1.5051546391752577,6248.544123711341,4151.43
C000577,2023-01-12,2023-12-23,7,19151.54,2735.934285714286,7,345,3.5985915492957745,19691.02,19151.54
C000578,2023-01-19,2023-11-18,6,17620.190000000002,2936.6983333333337,6,303,3.2784431137724552,19255.59685628743,17620.190000000002
C000579,2023-01-20,2023-08-13,5,12178.17,2435.634,5,205,3.2017543859649122,15596.603684210526,12178.17
C000580,2023-05-06,2023-09-20,4,5787.87,1446.9675,4,137,2.908366533864542,8416.623705179283,5787.87
C000581,2023-01-14,2023-12-23,4,4106.6900000000005,1026.6725000000001,4,343,2.062146892655367,4234.299011299436,4106.6900000000005
C000582,2023-02-02,2023-11-14,6,11666.48,1944.4133333333332,6,285,3.3692307692307693,13102.35446153846,11666.48
C000583,2023-03-12,2023-12-20,5,4355.44,871.088,5,283,2.816358024691358,4906.5913580246915,4355.44
C000584,2023-12-06,2023-12-06,1,1314.8,1314.8,1,0,1.0,2629.6,1314.8
C000585,2023-03-01,2023-12-24,5,10292.75,2058.55,5,298,2.7526395173453997,11332.892156862747,10292.75
C000586,2023-02-03,2023-09-27,4,3064.3199999999997,766.0799999999999,4,236,2.4292845257903495,3722.0525790349416,3064.3199999999997
C000587,2023-01-09,2023-12-02,12,19609.93,1634.1608333333334,12,327,6.329479768786127,20686.775867052023,19609.93
C000588,2023-01-26,2023-11-16,5,10102.36,2020.4720000000002,5,294,2.769347496206373,11190.778148710167,10102.36
C000589,2023-06-26,2023-11-24,4,8090.549999999999,2022.6374999999998,4,151,2.8294573643410854,11445.933139534884,8090.549999999999
C000590,2023-02-07,2023-11-27,6,11076.79,1846.131666666667,6,293,3.3282674772036476,12288.839969604865,11076.79
C000591,2023-03-28,2023-12-22,4,6033.77,1508.4425,4,269,2.302839116719243,6947.400788643533,6033.77
C000592,2023-01-28,2023-08-07,6,18458.09,3076.3483333333334,6,191,3.9388489208633093,24234.54262589928,18458.09
C000593,2023-12-18,2023-12-18,1,379.85,379.85,1,0,1.0,759.7,379.85
C000594,2023-01-05,2023-11-27,8,6285.79,785.72375,8,326,4.225759768451519,6640.559623733719,6285.79
C000595,2023-04-06,2023-09-18,4,4104.55,1026.1375,4,165,2.7547169811320753,5653.43679245283,4104.55
C000596,2023-02-27,2023-12-27,5,9535.15,1907.03,5,303,2.7320359281437123,10420.148952095808,9535.15
C000597,2023-12-14,2023-12-26,2,6142.33,3071.165,2,12,1.9363395225464188,11893.636339522545,6142.33
C000598,2023-05-30,2023-11-11,5,5108.1900000000005,1021.6380000000001,5,165,3.443396226415094,7035.808867924529,5108.1900000000005
C000599,2023-02-18,2023-06-18,3,4249.24,1416.4133333333332,3,120,2.2577319587628866,6395.763298969071,4249.24
C000600,2023-02-12,2023-08-27,2,1748.42,874.21,2,196,1.3012477718360071,2275.127629233512,1748.42
C000601,2023-02-22,2023-09-22,5,3637.59,727.518,5,212,3.1629116117850957,4602.150259965339,3637.59
C000602,2023-03-03,2023-07-22,2,352.04,176.02,2,141,1.442687747035573,507.8837944664032,352.04
C000603,2023-01-26,2023-11-03,7,12112.83,1730.4042857142856,7,281,3.955108359133127,13687.872910216716,12112.83
C000604,2023-02-21,2023-11-29,4,9571.84,2392.96,4,281,2.260061919504644,10816.475541795666,9571.84
C000605,2023-06-14,2023-12-29,8,29468.760000000002,3683.5950000000003,8,198,5.186500888099467,38209.93747779752,29468.760000000002
C000606,2023-01-22,2023-11-27,7,12567.73,1795.3899999999999,7,309,3.7908011869436202,13611.933086053412,12567.73
C000607,2023-01-20,2023-12-27,5,10589.789999999999,2117.9579999999996,5,341,2.584985835694051,10949.7828611898,10589.789999999999
C000608,2023-02-06,2023-12-22,7,19401.2,2771.6,7,319,3.735380116959065,20705.959064327486,19401.2
C000609,2023-03-03,2023-12-26,6,10157.46,1692.9099999999999,6,298,3.30316742081448,11183.930316742082,10157.46
C000610,2023-03-09,2023-10-21,7,8733.47,1247.6385714285714,7,226,4.323181049069374,10787.534856175973,8733.47
C000611,2023-03-31,2023-12-05,6,9387.87,1564.6450000000002,6,249,3.5667752442996745,11161.47410423453,9387.87
C000612,2023-03-15,2023-12-12,6,20328.02,3388.0033333333336,6,272,3.437990580847724,23295.847095761383,20328.02
C000613,2023-05-05,2023-12-01,7,8301.19,1185.8842857142859,7,210,4.443478260869565,10538.902086956523,8301.19
C000614,2023-01-14,2023-12-10,8,9080.859999999999,1135.1074999999998,8,330,4.201438848920863,9538.169496402876,9080.859999999999
C000615,2023-02-08,2023-12-30,10,16093.32,1609.3319999999999,10,325,5.2898550724637685,17026.266086956522,16093.32
C000616,2023-05-16,2023-12-05,3,3104.36,1034.7866666666666,3,203,1.9278169014084507,3989.758450704225,3104.36
C000617,2023-06-16,2023-08-10,2,5352.71,2676.355,2,55,1.7380952380952381,9303.519761904763,5352.71
C000618,2023-01-14,2023-11-18,9,29662.53,3295.8366666666666,9,308,4.88112927191679,32174.809658246653,29662.53
C000619,2023-01-19,2023-12-29,6,4388.14,731.3566666666667,6,344,3.08885754583921,4518.11311706629,4388.14
C000620,2023-01-11,2023-04-14,3,2375.1000000000004,791.7000000000002,3,93,2.3908296943231444,3785.639737991268,2375.1000000000004
C000621,2023-02-21,2023-12-10,7,8095.71,1156.53,7,292,3.888888888888889,8995.233333333334,8095.71
C000622,2023-03-22,2023-10-11,9,10022.810000000001,1113.6455555555558,9,203,5.783450704225352,12881.428345070424,10022.810000000001
C000623,2023-03-04,2023-12-28,5,10574.27,2114.8540000000003,5,299,2.748493975903614,11625.326957831327,10574.27
C000624,2023-01-14,2023-12-16,7,15274.289999999999,2182.0414285714282,7,336,3.644793152639087,15906.179315263907,15274.289999999999
C000625,2023-02-22,2023-12-22,8,11677.039999999999,1459.6299999999999,8,303,4.37125748502994,12760.837125748501,11677.039999999999
C000626,2023-04-03,2023-12-17,7,11633.32,1661.902857142857,7,258,4.1011235955056184,13631.338041733548,11633.32
C000627,2023-01-02,2023-11-13,4,1525.82,381.455,4,315,2.1470588235294117,1638.0126470588234,1525.82
C000628,2023-06-04,2023-11-05,4,9508.21,2377.0525,4,154,2.813102119460501,13373.782851637763,9508.21
C000629,2023-03-17,2023-09-16,2,2053.44,1026.72,2,183,1.3321167883211678,2735.421897810219,2053.44
C000630,2023-02-23,2023-11-10,4,9991.939999999999,2497.9849999999997,4,260,2.336,11670.585919999998,9991.939999999999
C000631,2023-02-23,2023-12-17,3,5200.36,1733.4533333333331,3,297,1.6540785498489428,5734.535951661632,5200.36
C000632,2023-03-05,2023-10-02,8,11980.95,1497.61875,8,211,5.069444444444445,15184.190104166668,11980.95
C000633,2023-01-18,2023-12-06,2,6621.719999999999,3310.8599999999997,2,322,1.0625909752547307,7036.179912663754,6621.719999999999
C000634,2023-01-30,2023-11-20,10,12435.72,1243.572,10,294,5.538694992412746,13775.532018209406,12435.72
C000635,2023-02-14,2023-12-04,8,15660.56,1957.57,8,293,4.437689969604864,17374.177507598786,15660.56
C000636,2023-03-27,2023-12-19,4,6792.08,1698.02,4,267,2.310126582278481,7845.282278481012,6792.08
C000637,2023-03-16,2023-12-16,4,3926.1000000000004,981.5250000000001,4,275,2.28125,4478.207812500001,3926.1000000000004
C000638,2023-12-16,2023-12-16,1,3637.13,3637.13,1,0,1.0,7274.26,3637.13
C000639,2023-01-28,2023-08-23,4,4048.8900000000003,1012.2225000000001,4,207,2.5524475524475525,5167.289685314686,4048.8900000000003
C000640,2023-08-05,2023-12-23,2,5992.37,2996.185,2,140,1.4455445544554455,8662.237821782177,5992.37
C000641,2023-03-17,2023-11-08,6,9999.1,1666.5166666666667,6,236,3.643926788685524,12145.32945091514,9999.1
C000643,2023-01-16,2023-10-26,10,12186.23,1218.623,10,283,5.632716049382716,13728.314660493828,12186.23
C000644,2023-07-06,2023-11-03,4,10397.93,2599.4825,4,120,3.0103092783505154,15650.492577319588,10397.93
C000645,2023-01-22,2023-12-13,5,12226.880000000001,2445.376,5,325,2.6449275362318843,12935.68463768116,12226.880000000001
C000646,2023-03-13,2023-12-30,5,10222.54,2044.5080000000003,5,292,2.7777777777777777,11358.37777777778,10222.54
C000647,2023-02-20,2023-12-07,9,9511.9,1056.8777777777777,9,290,5.015267175572519,10601.048854961831,9511.9
C000648,2023-02-11,2023-09-04,4,4920.19,1230.0475,4,205,2.56140350877193,6301.29596491228,4920.19
C000649,2023-01-02,2023-11-24,7,13344.52,1906.3600000000001,7,326,3.697539797395079,14097.683936324167,13344.52
C000650,2023-01-07,2023-11-23,6,10641.89,1773.6483333333333,6,320,3.197080291970803,11340.992262773721,10641.89
C000651,2023-01-02,2023-10-12,5,8268.130000000001,1653.6260000000002,5,283,2.816358024691358,9314.405709876544,8268.130000000001
C000652,2023-07-30,2023-08-22,2,944.1999999999999,472.09999999999997,2,23,1.8814432989690721,1776.4587628865977,944.1999999999999
C000653,2023-05-06,2023-05-29,2,3515.9,1757.95,2,23,1.8814432989690721,6614.966494845361,3515.9
C000654,2023-04-05,2023-12-29,6,15822.19,2637.0316666666668,6,268,3.4597156398104265,18246.759399684044,15822.19
C000655,2023-01-08,2023-12-16,8,6257.75,782.21875,8,342,4.130127298444131,6461.32602545969,6257.75
C000656,2023-02-24,2023-10-27,5,14914.380000000001,2982.876,5,245,2.9918032786885247,17848.356393442624,14914.380000000001
C000657,2023-03-07,2023-12-16,6,12467.419999999998,2077.903333333333,6,284,3.3744221879815104,14023.446224961479,12467.419999999998
C000658,2023-01-10,2023-12-05,7,15395.32,2199.3314285714287,7,329,3.6815561959654177,16193.924495677233,15395.32
C000659,2023-02-28,2023-11-04,6,10084.19,1680.6983333333335,6,249,3.5667752442996745,11989.346416938113,10084.19
C000660,2023-07-29,2023-10-04,2,4198.2,2099.1,2,67,1.6898148148148149,7094.180555555556,4198.2
C000661,2023-04-03,2023-10-16,4,8265.12,2066.28,4,196,2.6024955436720143,10754.96898395722,8265.12
C000662,2023-06-21,2023-12-25,6,11972.29,1995.381666666667,6,187,3.967391304347826,15832.919746376814,11972.29
C000663,2023-01-21,2023-08-20,4,10851.47,2712.8675,4,211,2.5347222222222223,13752.731076388889,10851.47
C000664,2023-02-15,2023-11-26,7,11425.77,1632.2528571428572,7,284,3.9368258859784286,12851.790600924502,11425.77
C000665,2023-01-25,2023-08-19,5,6254.07,1250.8139999999999,5,206,3.1961471103327495,7995.571103327495,6254.07
C000666,2023-02-14,2023-10-07,3,5062.27,1687.4233333333334,3,235,1.8250000000000002,6159.095166666668,5062.27
C000667,2023-02-07,2023-12-22,5,7914.77,1582.9540000000002,5,318,2.67203513909224,8459.417423133236,7914.77
C000668,2023-01-09,2023-08-29,9,16833.15,1870.3500000000001,9,232,5.50251256281407,20583.248743718596,16833.15
C000669,2023-02-05,2023-06-16,4,5412.23,1353.0575,4,131,2.9435483870967745,7965.580443548387,5412.23
C000670,2023-03-10,2023-09-14,4,3791.0499999999997,947.7624999999999,4,188,2.640144665461121,5004.460216998191,3791.0499999999997
C000671,2023-01-04,2023-11-07,5,10563.52,2112.704,5,307,2.7157738095238098,11475.252380952383,10563.52
C000672,2023-01-25,2023-10-12,4,3119.4900000000002,779.8725000000001,4,260,2.336,3643.56432,3119.4900000000002
C000673,2023-03-07,2023-12-09,12,19744.12,1645.3433333333332,12,277,6.822429906542055,22450.479127725852,19744.12
C000674,2023-05-16,2023-08-27,5,3197.88,639.576,5,103,3.8995726495726495,4988.1461538461535,3197.88
C000675,2023-07-03,2023-12-29,2,2319.46,1159.73,2,179,1.3419117647058822,3112.5106617647057,2319.46
C000676,2023-02-25,2023-11-08,6,10533.710000000001,1755.6183333333336,6,256,3.526570048309179,12382.622061191629,10533.710000000001
C000677,2023-03-25,2023-11-21,7,29175.48,4167.925714285714,7,241,4.216171617161716,35145.3801980198,29175.48
C000678,2023-01-26,2023-09-10,5,5445.28,1089.056,5,227,3.08277027027027,6714.618918918919,5445.28
C000679,2023-02-22,2023-11-12,3,9588.22,3196.0733333333333,3,263,1.7436305732484076,11145.542356687898,9588.22
C000680,2023-04-25,2023-12-06,7,10609.28,1515.6114285714286,7,225,4.330508474576271,13126.73627118644,10609.28
C000681,2023-01-31,2023-12-08,5,14135.349999999999,2827.0699999999997,5,311,2.6997041420118344,15264.505177514791,14135.349999999999
C000682,2023-01-10,2023-08-23,3,3646.54,1215.5133333333333,3,225,1.8559322033898304,4511.820677966101,3646.54
C000683,2023-01-16,2023-09-21,6,11096.59,1849.4316666666666,6,248,3.572593800978793,13214.536215334421,11096.59
C000685,2023-03-11,2023-08-08,3,3487.73,1162.5766666666666,3,150,2.12621359223301,4943.772621359224,3487.73
C000686,2023-01-02,2023-12-20,4,5381.46,1345.365,4,352,2.03626220362622,5479.031799163179,5381.46
C000687,2023-02-19,2023-11-15,5,10891.44,2178.288,5,269,2.8785488958990535,12540.617034700315,10891.44
C000688,2023-01-18,2023-12-26,7,12658.96,1808.422857142857,7,342,3.613861386138614,13070.779066478077,12658.96
C000689,2023-02-09,2023-09-08,3,4334.77,1444.9233333333334,3,211,1.9010416666666667,5493.718923611112,4334.77
C000690,2023-02-14,2023-11-12,6,16576.9,2762.816666666667,6,271,3.4433962264150946,19026.944968553464,16576.9
C000691,2023-02-09,2023-10-03,5,12524.970000000001,2504.994,5,236,3.0366056572379367,15213.357903494178,12524.970000000001
C000692,2023-01-19,2023-12-19,5,10410.619999999999,2082.124,5,334,2.6108726752503575,10872.32131616595,10410.619999999999
C000693,2023-01-26,2023-09-27,4,9541.880000000001,2385.4700000000003,4,244,2.3973727422003286,11437.721510673236,9541.880000000001
C000694,2023-01-23,2023-08-21,7,16387.03,2341.0042857142857,7,210,4.443478260869565,20804.403304347823,16387.03
C000695,2023-02-03,2023-10-18,4,8729.15,2182.2875,4,257,2.347266881028939,10244.822347266881,8729.15
C000696,2023-01-13,2023-12-18,10,9395.59,939.559,10,339,5.184659090909091,9742.58622159091,9395.59
C000697,2023-05-10,2023-12-17,7,19378.809999999998,2768.4014285714284,7,221,4.360068259385666,24140.838395904437,19378.809999999998
C000698,2023-09-30,2023-12-22,2,8696.46,4348.23,2,83,1.6294642857142856,14170.570982142855,8696.46
C000699,2023-05-26,2023-12-24,6,10370.369999999999,1728.3949999999998,6,212,3.795493934142115,13120.225476603118,10370.369999999999
C000700,2023-01-21,2023-11-04,6,11124.380000000001,1854.0633333333335,6,287,3.3588957055214723,12455.21073619632,11124.380000000001
C000701,2023-01-18,2023-12-18,6,7053.94,1175.6566666666665,6,334,3.133047210300429,7366.775679542202,7053.94
C000702,2023-06-28,2023-07-20,3,7397.48,2465.8266666666664,3,22,2.8294573643410854,13953.90284237726,7397.48
C000703,2023-01-28,2023-12-21,10,21328.81,2132.8810000000003,10,327,5.27456647398844,22500.045231213877,21328.81
C000704,2023-02-19,2023-11-25,4,7537.450000000001,1884.3625000000002,4,279,2.267080745341615,8544.003881987579,7537.450000000001
C000705,2023-01-11,2023-12-04,4,5143.45,1285.8625,4,327,2.1098265895953756,5425.893786127167,5143.45
C000706,2023-03-22,2023-10-25,3,5983.04,1994.3466666666666,3,217,1.8814432989690724,7504.500343642612,5983.04
C000707,2023-01-07,2023-11-23,7,8901.960000000001,1271.7085714285715,7,320,3.72992700729927,9486.760291970804,8901.960000000001
C000708,2023-01-18,2023-12-02,5,12673.519999999999,2534.7039999999997,5,318,2.67203513909224,13545.636310395314,12673.519999999999
C000709,2023-01-09,2023-11-03,3,8240.04,2746.6800000000003,3,298,1.65158371040724,9072.743891402717,8240.04
C000710,2023-01-11,2023-12-17,6,13821.65,2303.608333333333,6,340,3.1063829787234045,14311.779432624113,13821.65
C000711,2023-02-15,2023-09-20,6,8680.22,1446.7033333333331,6,217,3.7628865979381447,10887.56116838488,8680.22
C000712,2023-01-28,2023-10-16,3,3930.7799999999997,1310.26,3,261,1.7492012779552717,4583.816932907349,3930.7799999999997
C000713,2023-01-20,2023-10-28,9,20831.46,2314.6066666666666,9,281,5.085139318885449,23540.194736842102,20831.46
C000714,2023-04-17,2023-10-23,7,7311.759999999999,1044.5371428571427,7,189,4.611913357400722,9634.629602888084,7311.759999999999
C000715,2023-01-12,2023-10-27,6,6636.07,1106.0116666666665,6,288,3.3537519142419603,7418.577488514547,6636.07
